a,b,c,d,e,f,g,h,i,j
0,1.1512323320914277,1,1.8698244026674293,-0.8474081971698285,2.3113174586393344,1,1.66410330125719,8.246161334844576,8.665342491553073
1,2.6745635446497418,2,2.695565693888271,-0.7973470457760843,2.979779992408932,2,1.2331068958825144,5.803079032970436,5.545987336912655
2,2.6687481676127853,0,1.9700005265686122,-1.11061465651937,2.6101232306411064,0,1.6810793744472372,7.334695272169583,10.141160562373324
1,1.908311563766167,2,2.9058395690537053,-2.3468698654934164,0.7089815796514224,2,2.045685667983541,8.52003839207108,9.847311055064813
1,1.622701141206663,0,0.888371863839271,-0.7595625238958519,2.124333163888565,0,-2.4192399728113125,-12.855767304569586,-16.770881830307445
2,2.5878663551629,1,2.955085707858766,-0.6405784396021729,0.6144379586601689,1,0.09438981852694883,0.7214815544768762,-0.14620324862869294
1,3.9414728020691756,2,2.439934717304536,0.5780923379465945,3.5014930086099794,2,1.8737469698704277,10.19785029593878,11.95900281332339
1,2.7847771434524358,2,1.2517946678957073,-1.272855020113429,0.7729364175301057,2,3.1411907264963843,14.468702796054671,11.064934556034103
0,2.605281566112469,2,0.5242167506290443,0.7009268431094628,1.9968128646451584,2,-0.41184334751034535,-3.296788574296945,-7.45376645342043
0,0.7052530556817641,1,1.305350226969607,-0.09513985251748164,1.7397095254648733,1,2.5225967522467645,11.606167817123932,9.498233595707754
2,3.4812660609143773,2,4.775676131264298,-0.6125340827560624,3.3822144686037867,2,2.4744842835185072,10.535651278400127,12.77177050171869
2,2.9699355119124267,2,2.561845517520996,-1.7811040306284651,1.0407870239099455,2,0.21330365358586523,0.8024955604703677,-0.2521230375389957
0,2.104233390738893,2,2.081594041162634,-0.794704955187816,2.4952662042772134,2,1.003244544320737,5.0861706276920975,4.302241376280299
1,2.3453355385397594,0,1.2823537230216622,-1.3802572096894843,1.4432084929841256,0,-1.2222676085751842,-6.0553932978697835,-11.47263289572124
2,4.653623589051034,2,0.963474728258757,-0.5080625474074442,2.883419512618766,2,0.5764439915123173,1.9373189698990347,0.8916247514423112
0,1.2685097686234217,2,4.239882135594698,-2.485240529754668,0.5814943020402135,2,-0.22499972782085065,-0.17348669078192414,-2.78468104139898
2,2.72135889078692,2,1.4278893957105565,-1.0377609969549026,3.062076703068649,2,0.6768756224311545,3.1958311937344352,3.2067382465482663
0,0.13550931416543188,0,0.14264333167832555,0.24254752887903125,3.5443885676172315,0,0.8506397488063941,3.1102197784413366,1.0979782795125594
0,0.5086634329173323,0,0.6957987535519483,1.5054188105624502,5.095711468411048,0,0.25255448728530655,3.128348504579943,3.4276746992551983
2,3.8196439417393395,2,3.9358154437364483,-1.2111492081534845,0.13069053985871681,2,1.6136159329427038,8.530492836737338,7.2278104307403455
2,2.5934494036707427,0,2.258403477067329,-1.5625769924501358,2.1608634621902088,0,1.384585853221091,6.164328861219826,6.628472200890526
0,1.1526724549110638,2,3.273204817126924,-3.55227912251022,-0.19597966363541247,2,3.1433140695856023,13.823416100656797,10.570355893815012
2,3.825272497997779,0,1.7203829239073591,-2.0004888269432923,-0.49302481546361787,0,-0.8416340114451843,-4.264355208509382,-8.949908315366095
1,3.2863651666283396,1,-0.04935471226972088,-0.32444438784410684,2.628224881351187,1,-0.8107972204909892,-4.647505979883759,-6.148222948777114
1,1.0159799748768203,2,4.116106718639265,-1.4341558303734483,0.07670824943117238,2,2.354135904647361,12.793180074188356,13.237601447240017
1,1.7923045397853656,0,1.6320155311631344,-0.03502206404566299,3.2587755633866164,1,0.5994128766080526,4.376069421914574,3.9420367623130748
