a,c,b,d,e,f,g,h
0,1,-4.008289091891891,-2.1688559472885705,9.111047716011194,-2.3813892223009234,2,-0.2665148430709241
0,0,-3.1192970002747717,-2.372700338865068,8.602403222897731,-0.506388344545036,2,-0.4945879255174121
2,1,-4.827552187494813,-3.4696092214600314,10.433109497185141,-1.4617194365939574,0,-1.5701300386300483
2,2,-5.074226317365569,-4.759280639966199,9.834901655534436,-2.1190002263108583,2,-2.812515055852188
2,2,-4.8715567083442695,-2.6561699399801406,10.216616248813233,-1.5559566981401907,0,0.6796289286626744
0,0,-3.65960181366103,-3.563175712420589,8.844658092513182,-2.1151628206073227,2,0.05175252779095596
2,1,-6.122049108880832,-5.426437444416825,13.248575086304353,-3.308645685010948,2,-4.0412812129043765
2,0,-1.773781227166136,-1.7441480307593984,5.935404467743776,-0.8663724945469383,2,1.907658927372514
0,2,-4.903672278177626,-2.7863933257192404,7.570008438014356,-0.5312252146104617,2,-0.6842589252120761
2,0,-2.0364222695218355,-1.753331302326004,3.680683463997147,-1.7562075227871283,2,0.7084897502726981
1,2,-6.113491494059143,-4.611448091973015,11.996786284775302,-3.510374436635189,2,-3.0176379263872066
0,2,-4.602197743078541,-2.4387517706590183,8.490068617878105,-2.2748012163649514,2,0.2758596632772421
1,0,-2.4569359701241744,-1.3394840543984936,7.187968580358555,-0.19613549939299546,2,0.45540798227909274
0,2,-6.074220199480423,-6.859621445483466,11.558727681219333,-3.8050541370195248,0,-3.131174589682397
1,0,-3.6375060256730554,-1.337313275506292,9.36722323310153,-0.8785428917476301,2,-0.018885418201197157
2,1,-2.5106099735944243,-1.0372921703652132,6.831860392062843,-0.22239865736008568,2,0.4452825936323631
1,1,-4.103219692231268,-1.9252408798974427,9.432993443430659,-2.4305410917017776,2,-2.3491552802782287
1,1,-4.286699685225947,-3.9355888311929395,9.157467588070315,-0.45614595475183406,0,-2.6026099005612844
2,1,-5.1212830697802945,-3.786353602116301,10.233372204439261,-2.7070050362858598,0,-1.6075914053606046
0,2,-5.0004092865015695,-1.6765822307863547,8.68864201750005,-2.9005168025196,2,-2.2673299653282597
0,0,-3.2012245098218495,-4.7257488702621995,9.28839089993142,-0.9589647103028263,0,-0.03772971332040795
0,2,-4.007474075542881,-2.365813644951489,9.1075673777558,0.018697582641203914,2,-3.393059149465363
1,2,-5.478017015807413,-4.592772465259584,10.838498760860904,-3.4320118735873217,0,-3.3966033731530576
2,0,-2.280866148871228,0.9816024226030038,7.838590202631808,0.6654635363773758,0,-0.6075655807930433
1,1,-5.098246976942566,-2.6267541147229228,8.298877384725365,-0.8924379409461545,2,-2.9991618588480886
1,2,-6.852178351136005,-6.97327875529076,12.793462468267995,-5.549663918530834,2,-4.261814696798958
2,2,-6.483145854490764,-5.642138618643232,11.703144933113986,-3.1649984938478157,2,-4.165279703315416
1,0,-3.4045782497773613,-3.1334996681433553,9.87964360715027,0.6812633797775967,2,-1.1758580280449058
1,1,-5.595503014761898,-5.774732501087439,10.896161090047988,-2.0935576774545503,2,-2.66842406085794
0,1,-5.4753571587698575,-6.08759275359092,11.852465840027495,-0.46076920314602177,0,-3.398728109977783
0,1,-5.70154327842911,-5.492641163269034,9.9433464925465,-3.667933235948709,2,-1.769768746704093
2,2,-5.1567980331898555,-3.345319622379846,11.103139585105126,-2.7291370821408716,2,-3.608232716851391
2,1,-3.3842183765021865,-3.931224095387601,8.607338090720024,-0.1191775480319599,0,-1.8069995669404344
0,2,-6.554821655337914,-4.470955804904958,14.382309278350608,-2.286374975412804,2,-4.163298237456223
1,0,-1.4321129221399818,-2.838648051100671,7.241584743344558,-0.38372847178107083,2,1.185218617903996
2,0,-2.3828892065978327,-2.6309942458579596,6.174104669642795,-1.3472909709933834,2,-0.4363611264209113
0,2,-5.699508571961978,-3.477628046893279,12.859152811428563,-3.2875297717618834,2,-3.021016919439194
2,1,-3.9094524952693255,-2.085448272436184,8.86521224506774,-2.769425829800571,0,-1.562344591066355
0,1,-2.6323923059769134,-1.1697532087913864,8.519311870520449,-0.16738049971543667,2,1.1029515419436653
0,0,-2.31331868795416,-1.7255684009251253,6.85035823231468,-0.741205994121342,1,0.41087039231762723
2,2,-4.433313815280895,-3.4647307097358433,9.664003546071633,-1.8160704212924657,2,-1.2303333972922201
2,0,0.2297137489160077,3.946697969106379,3.468259339772229,0.8458414178156999,2,2.383744568020909
0,1,-4.608520544522912,-1.2459435641301684,10.194798467653623,-1.1803548888208477,0,-1.246367871624453
2,0,-2.9928998641406217,-1.117010601969307,8.088801851664496,-0.705340706117926,2,-0.4298127748208749
1,1,-3.8021731393237572,-2.163085611782814,9.25830468622013,-1.8113242645898096,2,1.7188474167571566
1,0,-3.8491107012895798,-3.4622302598162618,10.852580658977502,-1.4059319914565434,2,0.19498524582026366
1,1,-4.918612214228423,-4.85992404597806,11.105601009031314,-2.609058027065174,2,-3.08193905525731
