a,c,b,d,e,f,g,h,i
0.26875660583177413,-2.4244724758590834,2.8308649673092474,-2.0164654882730773,4.5046166633764315,-1.1175444863776207,5.77968948962681,-6.860493743565341,2.030364829414354
-0.9782713846679173,-0.4531512583190235,-3.2941904166512055,-9.733620045632554,-1.0178052505656814,1.9046953056844196,-7.496844890874902,6.213097443036804,-3.9832891656894445
-0.6862569008373571,-0.6613089727397856,-3.530693599128163,-8.692624749729596,0.1256327924198024,0.24741747096078603,-6.407185282205919,5.595330565443398,-3.331099768796359
-0.3685474725751162,-0.6280800826127865,-1.3658087725889883,-5.9657534154783,1.8604152598417745,1.8649243124120443,-1.6335806761308116,1.4925435858699079,0.027539278379718812
-0.5846183575036382,-0.44434160958269003,-3.338586043095411,-8.902740452030999,-1.481834315987931,1.095999602545807,-2.5494447299975054,5.598670219008519,-3.4733414990241718
-0.0595158477059934,0.31324264081645775,-3.1702251807732456,-9.27986845691957,-0.9658077475998854,0.9492245723421906,-6.475749367407924,7.406654493263117,-1.671976177485515
-1.1436364997029824,0.7993819531510318,-8.774288215215167,-13.684124241957536,-4.764675111298622,1.9871476939117383,-12.061430647314701,16.382720963158302,-8.350517168504432
-1.4834137084873917,-1.6699663520761647,-2.0932493912126606,-7.953338238319736,-1.036016401751858,0.5660464694148859,-2.5636732886497846,4.279373581365269,-1.9070902569529113
-1.2412753647340078,1.7416169919459585,-10.039031223149848,-14.498422621052331,-5.749789229233184,2.2758304739340236,-17.90998739573381,19.076347216150538,-11.693000530870188
0.7081195970686851,-1.5841272711120253,-1.3863796296571378,-6.069787370446975,1.9111714120415306,0.4369078362194451,0.1547069236466463,1.611516620953591,-0.37273836654847436
-0.6028945815555102,-1.5662908183068371,-0.6091896179699763,-6.981327809993648,2.629934010089794,1.9567619375536816,0.6351838287912449,2.4103721727659293,-1.686407498787085
0.553531258741302,-0.35861125898795465,-2.41331502329731,-7.604741050772976,3.366274040219256,0.443632917633112,-4.939254745353992,5.693963111924963,-2.2749503473540758
-0.5054087078899074,0.3534060194686834,-4.9372515730725794,-9.690805677612486,-2.8366295410660496,2.332792915978726,-7.73279979184707,9.39543091432657,-5.562946981481406
0.3231218010481889,0.7919454417431442,-4.6266055559486885,-9.24511978420863,-1.6659714587816068,0.12524648724459952,-6.723718214153267,9.353572691739261,-3.2433294758201443
0.10541406143187686,-0.8708519714308374,-1.847945266966967,-6.226540144963176,1.3480575443209304,0.8779257221443626,0.3644718239711269,2.2306736112629126,-2.705432849217307
