d,e,a,c,b
2,2,-0.09229503114440751,1,2.233604379016243
2,0,-4.614222925924134,2,-2.6643452543487003
1,2,0.17986032342984615,0,1.0655224784991855
2,1,-2.493526338714081,2,-1.2635495549777616
0,0,-2.5014409085023384,0,-0.1506012948140214
0,2,2.8969460826073776,1,2.52132870388934
0,1,0.06377232651722842,2,0.3799211930573745
2,0,-3.4553889564583984,2,-2.344869437514573
2,1,-4.537771324864291,2,-1.3886156738435025
2,0,-4.155708150669249,1,-0.37477116347735273
0,0,-1.8769035644422383,2,-0.6974231860919027
2,2,-2.06066944354685,2,1.4348117729417549
2,1,-3.5587127592051107,2,-0.6795752656334613
0,2,2.3512323320914277,0,3.859866383822936
2,2,-0.1454364553502585,2,1.5972876214319913
1,2,0.3587481676127851,2,3.432318893028164
0,0,-1.651688436233833,2,0.9439825223198189
1,2,0.31270114120666287,0,3.4787039949758345
0,0,-1.9721336448370999,0,3.759498861081667
1,0,-1.1285271979308242,2,0.40022514494620276
2,1,-1.9152228565475644,0,0.5772919077106077
1,2,2.295281566112469,2,3.537476772616096
1,0,-3.364746944318236,0,-1.208081031755527
2,0,-4.098733939085623,1,-1.7687133109792148
0,0,-1.5900644880875732,2,-0.5080759774031522
0,1,1.4242333907388929,1,4.586880609044545
0,1,0.665335538539759,2,2.44052723678808
1,2,2.3436235890510337,2,2.6701351325515366
2,2,-0.5514902313765787,1,0.563730138122983
1,0,-3.34864110921308,0,0.4705078442506395
1,0,-3.934490685834568,2,-0.4028070875032167
2,2,-1.311336567082668,2,0.13300870252609898
1,0,-2.2503560582606603,1,1.141680737737952
1,2,0.2834494036707429,0,1.7489478271057006
0,0,-1.4073275450889362,2,1.6594104912912264
0,2,3.0252724979977783,2,4.125403420845506
2,2,0.4663651666283395,2,1.5244838951392312
2,0,-5.56402002512318,0,-3.152229630716331
0,2,1.9923045397853654,2,2.9453818818071533
1,1,-2.344374797842346,1,0.6270688281113053
2,0,-4.381010866026232,2,0.20722700138514338
0,1,0.298233604903417,2,1.2116792386384465
2,1,-2.4852296763929727,0,0.2348083033977298
0,0,-2.758275026542275,2,-1.3674378338531077
0,1,-0.09074877968709089,2,1.8706277107778537
2,2,-2.4441989287845143,2,-0.5263705787733345
2,2,-0.210205821708209,2,0.30112136312270676
0,0,-2.0481175970925545,1,0.01364335959231
2,1,-3.3358567948494002,2,-1.2189233443270993
1,0,-2.796563790486882,1,-1.0645422768670767
1,0,-2.4231023620346175,1,0.3291047447025093
1,0,-3.5991801079337145,2,-1.7586387949519673
2,2,-0.8053106126576797,1,0.704547256828568
1,2,0.9419788603493298,2,2.036586076514537
0,1,0.005467007349189035,2,-0.22185407347719432
0,2,1.2655472751199355,1,2.827648452878588
2,1,-3.406606970698817,0,-0.6862263477137547
1,0,-2.3901029515578447,1,-0.720888257571477
1,2,0.8402538882593543,1,4.191214860470383
2,2,-1.9637650465335976,2,0.4529982872716688
0,1,-0.20684752091072267,1,0.8226218468874459
0,0,-0.9683057074927123,2,-0.7736921770035512
2,2,-0.8692877641550752,2,0.05228663379996157
2,1,-3.5264017777305097,0,0.9219606009933567
1,0,-4.264419709811211,2,-3.8101262963660396
2,2,-0.7217595294979728,2,1.3120447133527637
2,0,-3.049870330547513,1,-1.5230595708419674
0,0,-1.798003507783701,2,0.3423999044493369
2,1,-3.594114828516739,0,1.7995316966194848
1,0,-3.993680265260897,1,0.07619576649527637
0,1,1.186120399887447,1,2.965557049623308
2,1,-4.687542582226175,2,-2.1806044295704297
0,2,1.6203083482094969,1,3.6763800351237244
1,1,-1.3769850311235967,0,0.2618314077277809
0,0,-2.270410498458505,0,-0.5250182328802266
0,1,2.1792825329190166,2,3.0226586174843932
1,0,-2.9822013910023975,2,1.1011199292934708
2,1,-2.6739257990717036,2,-0.18701505522084627
2,2,0.06094439261944873,2,2.629058692679941
1,1,-1.3464392857056586,0,0.5614692535705745
1,2,-1.0498878133480782,2,0.7989583717829494
1,0,-2.948652429768646,2,-2.117867895336591
2,0,-5.158431582401919,2,-2.0771515355067947
0,1,-0.3437224302303502,1,0.885222692075878
2,0,-3.4939767735949436,0,0.8550708784352525
0,0,-2.5020831359366222,2,0.3192441298037547
0,0,-1.6392841090081756,1,1.2247221543125217
1,2,0.584472224291851,2,3.0529293448681427
2,1,-2.518657540731919,2,-0.7463973310151726
0,0,0.3174510365839496,0,0.043810188283298857
1,0,-4.021541111685498,2,-3.21519186815274
2,2,-0.9735653776802009,2,0.688665005791714
1,1,-0.239293009046172,2,-0.08395389957547561
2,0,-4.632363973419292,2,-2.7057317168339345
1,0,-3.857502709439258,2,-2.0129094084342074
2,0,-5.129738935592315,0,-1.3460995333730335
0,0,-0.5587907254777815,2,-1.8296161485490237
1,0,-4.380653694191043,2,-1.1299480259844947
0,0,-0.018881338278110116,0,2.589893157888418
1,2,2.332714220409774,0,3.599980153323354
0,1,0.3313177682762868,2,1.428163496730383
1,2,0.9753560900617169,2,3.8446510667364517
1,1,-0.8227955717426616,0,1.4899139205111596
1,0,-3.454702090959721,2,-3.6100786426533413
0,2,2.462956742392948,1,4.722115036150888
0,1,-1.7465937312540416,0,-0.38280932089583386
0,1,-1.349774826459478,0,1.109557406443178
0,1,-0.6414426942470339,0,3.194289754979226
0,1,-0.44670441180968234,2,0.023379532060126884
0,2,2.5858165253414227,0,3.558211709366241
2,1,-2.603182651654666,2,0.13639599185276507
2,0,-3.9165162365008594,2,-1.659027948596649
2,2,-0.9115349458202895,2,1.4266797228422279
0,2,2.1192290020170397,2,2.327549982678076
2,0,-4.235267828491992,2,-2.1182447350797453
0,2,1.3305977108400553,2,2.224434633242793
2,0,-5.521643228082926,1,-2.3678461762617964
0,2,1.5206341382640747,2,2.8623950141528725
0,2,0.770173600743052,2,2.842888436716148
1,0,-3.6686044152949506,0,0.7926834053309504
2,2,-1.1519084290465351,0,-0.06305903899747145
1,2,-0.4094522961418583,0,1.4104904246734884
1,2,-0.2402212371380994,0,1.946629185493636
0,2,1.5163552971898595,2,3.4892346163911365
2,1,-1.7566338784363642,2,1.0097789183290322
2,2,0.3326509393856574,2,0.6360829913021184
0,0,-2.4418936058811305,2,1.6703038893077078
2,0,-3.6756984137016886,2,-1.3721303011230173
0,0,-1.7346951428609128,0,3.2402419076165065
0,1,-0.7663465160278902,2,0.06795495774951221
2,0,-4.933560522966468,1,-2.321189925416656
2,0,-5.37755995999902,0,-0.14499479192437503
1,0,-3.9126375212472455,0,-1.0913417331438748
1,2,-0.7586029465951782,2,0.965340471544984
1,0,-3.0810578564120714,2,0.39731142970646993
2,0,-6.201213833166403,2,-2.406065423968387
2,0,-5.355110711311527,2,-0.30100310866769275
1,2,1.0331139369293663,0,2.2319036017356213
0,1,1.8118468181651737,2,2.950187454797722
0,1,0.03025776935769589,2,0.768984245283094
1,1,-1.2752528267393815,1,1.6446508471857977
1,1,-0.673252659193576,2,1.9370908221534962
2,2,-1.165201264782939,0,1.8473868289154067
1,2,1.7383174916589068,2,1.6131692275342706
1,1,-3.5272472026665316,0,0.15410990671082353
0,1,0.43495633622572627,2,0.7753040072966699
2,2,-1.8334477090761192,2,-0.5884369142039129
0,2,2.1316007957856327,1,2.8682197282320616
2,2,0.18968405174788372,2,1.6974489688536072
2,0,-4.763038523997608,2,-1.4784415973503826
0,0,-2.1881020872938204,1,-0.5116028781340923
1,0,-3.208342795765651,0,-0.3926525447493583
2,2,-1.4698739962641998,2,2.2847506245166707
0,1,0.17468868648998798,0,2.074118901215234
1,2,0.08891154356599706,2,1.8771743096853437
0,2,1.250369211846107,2,1.6381970277209343
0,0,-3.1026880488531616,0,2.159204138757687
1,2,0.9920917236335021,2,1.4209470186576567
0,2,1.6450987712876937,2,2.3785069685089844
0,2,0.7255223457080422,2,1.6207191788426312
2,1,-4.110580895026846,0,-1.092430709772393
2,0,-4.780567322788312,0,-0.4908415320352927
2,0,-5.675668499683216,2,-2.936861525560063
1,0,-3.170920857126451,2,-0.25229555534398673
0,0,-0.8047523384668506,0,3.420678814513524
2,0,-1.86815642001402,2,-1.0546561025667183
2,2,-0.7590108456057973,0,1.0626036034418926
1,1,0.025969163781713656,2,0.3868232996746235
0,0,-3.2789266491069444,1,-0.5988330538823559
2,0,-5.4420249263801574,2,-3.0584290467295334
0,2,2.1167071980417065,0,4.050949091722657
0,1,0.48017977676484314,2,-1.654901285022203
0,2,0.4910833862378643,2,2.608006454072687
2,2,-0.10242112303458462,2,0.5610366314634914
0,2,2.4700331179153547,2,3.2901156402335285
0,2,2.2870750028177516,1,1.1970375186482118
1,1,-0.9954604679402774,2,1.7665448066871052
2,2,-1.5411530410341947,2,-1.8903154250229135
0,0,-0.8785189464868103,0,0.0006463011539323826
1,2,0.6294898152249353,0,2.591844950874954
1,0,-3.6398021576598123,0,-1.6824146556639201
1,2,0.9508164661739715,2,1.1445590972476074
2,0,-5.810016059333441,2,-0.8544168930445435
0,1,-0.31202135041550005,0,2.131683506683061
1,2,0.0468906404401237,2,0.8355947818635541
2,0,-4.612154680977387,2,-2.6591975923864695
1,2,0.1177976622832082,2,2.011706431691657
2,0,-4.630184703088256,2,-1.363660598635449
2,2,-2.3132711329724156,2,-0.7907814648831503
2,1,-4.072280991018568,0,-3.0008731796218284
2,0,-4.394249460065233,0,-1.9459216114553919
1,1,-1.4563385562690425,2,-2.380283452701948
0,1,-0.6142730693777552,2,-0.3527627778164215
1,0,-3.0471707693086434,0,0.2364578202326839
1,0,-2.990442070078094,2,0.42602919421670915
2,0,-3.8625241785971247,2,-0.3275909638157184
1,0,-2.8816549187325995,2,-0.32947905917367354
1,2,-0.20612476688845915,1,2.333297599277435
0,1,0.1822819510746744,2,-0.211251606976536
1,1,-0.40078031995266783,1,1.836369442178966
0,1,0.6772018750989983,0,0.5630003097172662
1,2,-0.07884515046817575,2,0.09834162147868497
0,2,3.124691150362476,2,3.5869248168342955
1,0,-3.919206048920988,2,0.5450419773855728
0,2,1.8354025383144708,1,2.2963425309792322
2,1,-4.5722385074385885,1,-2.6001618718768995
2,1,-2.8107137047245847,0,0.528547366637196
0,2,2.304775878615026,2,3.6403474853673825
2,1,-3.087229845551264,0,-1.4000035785898433
0,1,0.11920138237438002,2,1.5082109143071214
2,2,-1.6823754951371055,2,-0.6792583864116473
2,1,-2.413264384792847,0,0.9754051994485086
2,0,-5.261745439597529,2,-2.040710655577604
1,1,-0.8448811599347572,2,0.8194405699445072
2,2,-0.6104516327682432,0,1.4450718552423392
0,1,0.2197855212691874,2,1.8863767672477625
0,0,-1.4265173914272782,1,-0.22128855523355884
0,2,2.3121185211569926,2,4.655812227463614
1,0,-3.368403787341328,0,1.7249972775277904
0,2,0.6532012590694307,0,3.4049444710454253
1,2,2.071368401046544,2,1.7859381276074964
0,0,0.4299149529060653,2,3.4542805865344253
0,0,-1.4144407190368526,2,-1.0162429335978007
2,0,-5.374120328137323,2,-1.6734623429610929
0,1,0.45545777272123233,1,2.8740010317043216
1,0,-4.404590253918093,2,-1.4654389842661277
2,1,-2.2583656563269585,1,1.1787057860251569
2,0,-3.1329194454803426,2,0.7170796438263412
1,0,-2.674710314844661,0,-0.9547216621512125
2,2,-0.37367747065114987,1,2.6777856563089517
2,1,-4.573130125147484,2,-2.507368862246717
2,2,-1.1840015917264228,0,1.292873649443451
2,1,-3.949726012807897,0,-1.7253714884319808
1,1,0.3289046880294737,1,1.6536955558270974
0,2,2.0710510722228643,1,3.2805683504713743
2,2,-1.1447827804748822,0,0.8670579482032683
2,0,-4.10543611950266,2,-1.2917589673017706
1,0,-2.1042766421688714,0,0.3256285813704238
1,0,-2.4958425036958496,2,-0.649263797290974
1,1,-1.8879522305927219,2,-0.10598178169756578
1,2,1.021271859142756,0,2.3246906704042685
0,2,2.7035013266775447,0,5.523286727083084
2,0,-4.862871970668066,2,-3.2246039548659673
1,1,-0.521067959101814,2,2.740104108085447
0,2,1.521556761876493,1,2.500619573576514
1,2,1.2334503664702465,0,1.7326318972745092
2,1,-1.6169225381689492,2,-1.2254751432763766
0,0,-1.1234966533426405,2,0.07875767864951677
0,2,1.4029629174645342,1,2.6426605481220955
2,1,-2.217369619428632,0,0.8889912330420493
1,0,-2.222035774737666,0,2.315945256882265
1,2,1.4101955886034618,1,1.455875862383948
1,2,-0.12977323922496975,0,2.7416878032136203
2,0,-4.557874780803054,0,-0.3334453307010877
0,1,0.45223531328427813,2,0.7754311236970761
