d,e,a,c,b
0,2,3.6687935667021208,2,2.933179983881365
2,2,-1.1840015917264228,0,1.292873649443451
2,1,-2.130777508406249,2,-0.09361162976414217
1,0,-3.6398021576598123,0,-1.6824146556639201
2,2,-1.1519084290465351,0,-0.06305903899747145
0,1,-1.575682237641886,0,0.09128283424181849
2,0,-5.873426962294923,0,-1.3402976639888928
2,2,1.0825565477283499,2,3.266908351663398
1,1,-2.0895976410233694,2,0.3802302241331671
2,1,-3.5264017777305097,0,0.9219606009933567
0,1,-0.3437224302303502,1,0.885222692075878
0,0,-2.411860306737289,2,-0.7987795800821224
1,2,1.4361361591005484,2,2.5031369752588226
0,0,-2.3768194330284778,0,0.2627500717380672
1,0,-3.364746944318236,0,-1.208081031755527
1,2,1.457755891041165,2,3.2166979604314214
1,2,-0.37785203464688766,0,2.786927996081412
0,0,-1.3239805716430741,2,1.1718781354386394
2,0,-5.20523085776559,0,-0.041889402678528365
0,1,1.3004535558430945,2,3.346602987515336
1,0,-2.8936559030209072,1,-1.3306303959061854
2,2,-1.9307431274106779,0,0.4328091120962957
0,2,0.4476988036769225,0,2.1420926747281364
0,1,1.1254523823408822,1,1.1792921277556163
2,1,-3.3358567948494002,2,-1.2189233443270993
1,2,0.6294898152249353,0,2.591844950874954
0,0,-2.8655504217144996,2,-0.9192069757587087
1,0,-3.703837231437638,2,-1.2474030379830316
2,1,-2.603182651654666,2,0.13639599185276507
1,0,-3.3429254345649038,1,-0.8148603070426886
0,0,-1.2566834609465916,2,-0.9267635273885073
2,0,-6.596861653187743,1,-3.081948838768626
0,0,-0.7021056136871532,1,1.7532295937904347
2,2,-1.9213156284504609,2,1.5232562509254288
1,1,-1.8632623088578417,2,-0.535054836895451
1,0,-1.204463650319053,2,0.27007038698034297
1,2,1.5778272586440703,1,1.720026821314122
0,1,-0.013192069234753911,2,-0.04001259411218583
1,0,-4.317808058979825,0,0.2894317523485561
1,2,0.48318997792505336,2,1.9308447638725363
2,2,-0.3437563745228567,2,0.5098724432736756
1,0,-5.1994686952512925,2,-3.300323529756178
2,1,-4.282751170477163,2,-0.5149898512006701
2,2,-0.8692877641550752,2,0.05228663379996157
0,0,-1.6764352287894833,2,-1.4203409900981976
2,0,-6.548883059989318,2,-2.1165569567827056
2,0,-4.612154680977387,2,-2.6591975923864695
2,2,-0.32957749215588394,2,1.8758417428579472
0,1,1.9825259244571196,2,2.0599230520578127
0,1,-0.11879443373650245,2,0.4145403300897653
1,2,1.021271859142756,0,2.3246906704042685
0,0,-1.800983910035656,2,0.3510123882562416
1,0,-2.4935105746806503,2,0.8027022857827997
2,0,-6.484930651384636,2,-3.3285110288054387
0,2,2.7035013266775447,0,5.523286727083084
0,0,-1.4785250923613107,2,-0.6940620270941322
1,1,-1.37544174601003,2,-1.701924152555161
2,1,-1.5738833089997357,1,-1.3757102413445623
2,2,0.36806022672342475,0,0.47115289217051504
0,1,-0.669360778004333,2,0.6534068099859693
1,1,-0.07297643461801018,2,1.7920836309088288
0,0,0.3174510365839496,0,0.043810188283298857
2,0,-4.235267828491992,2,-2.1182447350797453
2,2,-1.4403041307269695,0,0.7520446050608239
0,0,-1.801247235119422,1,0.4467675628442872
2,2,0.18968405174788372,2,1.6974489688536072
1,2,1.430094689846552,0,3.068391736085398
0,1,1.6504975541881437,2,1.795992863215805
2,2,-0.8691601678920109,0,0.6751463347637203
2,0,-4.293190898843114,1,-1.916824270850489
1,0,-3.170920857126451,2,-0.25229555534398673
0,0,-1.5900644880875732,2,-0.5080759774031522
2,2,-0.5175153430231185,1,1.4684704199265128
0,0,-1.617695402112748,0,0.3384298414455622
0,1,0.43495633622572627,2,0.7753040072966699
0,0,-0.43487145197739285,2,1.9937817945789882
0,0,-3.4284326772607887,2,-0.8880395665677823
2,1,-1.554285291770308,2,1.0590336271499399
1,0,-4.264419709811211,2,-3.8101262963660396
0,1,0.1380573768353978,2,0.7419688162064617
0,2,2.9155493841889095,1,3.105224067580755
0,2,2.9560746555766153,1,3.3623709205745573
0,1,1.6786053103893581,2,3.0983025417430525
1,1,-1.4737712092427628,0,0.4012235429282812
2,0,-5.521643228082926,1,-2.3678461762617964
1,1,-1.5841857703925377,2,0.1742066436893977
