a,b,c,d
0.21125444805077526,0.15463725659833616,3.513222687784833,3.7319005964357705
-0.7452943516631282,0.9824106171924646,2.7328795179189447,2.8364651195370474
0.2677252628411601,1.2335023369170273,1.0565248682194475,1.917243169589437
0.7091804748044623,1.1990407982343085,0.7291165712476779,-0.28481894781927086
0.1775201162813649,1.3839937775672841,0.7484625457934018,2.370981357791703
-0.7825690979470793,-0.7240100064494176,4.0128352589293526,3.8922215329229957
0.26232899967310325,1.9592750822804812,-0.42052437584054814,1.6622975724529936
0.357001704721309,1.1007740312385375,0.9585978990581161,2.7911619574288897
0.8242873759764425,2.9488984195180445,-1.7625561447784708,0.7418387568891871
0.722034422659204,-0.1157369022050867,4.099446784787011,4.936682254814928
-0.9082575129676725,0.5160343363630784,3.6391352694076584,4.634730806021824
-0.4977713562029589,0.18532507935480297,2.4949894875331022,4.476805178207171
0.6057131279533329,0.36504368440648305,4.515078103911266,3.9882097665909853
-1.6976786020842596,-1.55639136128937,6.058239131142816,3.6692598026995054
0.7772288109823667,1.9284611430737943,0.9970688848883992,1.8677433109381927
-0.8394498883349977,0.8351136563147441,2.68314406870577,3.1805979826693678
-0.4217756438844333,0.24697252372835182,4.954194786989811,5.487478825331379
1.4433399342491566,2.3516514980153236,1.0519517897251531,2.2327253397585642
-0.06448288782689197,0.558218253379771,3.913091542656413,3.666666859125324
-0.30187914508096503,0.2859872100819351,6.183631015305395,6.635463728725596
0.2814131031772033,3.222885905246379,-1.0394165166055247,0.2819489905146136
-0.09394490048932266,1.690832242963113,1.0644766078591752,0.5875730594757218
-0.6259090209943582,1.9793725451181108,1.345673924766793,0.05964523721346726
0.24985754536975244,0.9551106010515166,1.3014899872908727,1.5194081179461265
2.136829833930069,3.618095894844447,-1.9830416722684263,1.9477165439537154
0.9196307357367628,1.8895662476491897,0.17995537481261814,1.2696138336379552
0.43790573361922813,2.5421391243581213,1.903787083736467,2.0132828706155257
0.25728420615046677,1.602619744690226,1.914602349093046,2.641721390877725
0.7977890697790292,3.451412658830063,-1.5432447050952833,-1.552229012358894
0.6240881317831657,1.8925979004065874,0.16028103685146056,2.933681671759235
-0.8567355971305933,-0.13537670634367338,4.440801585355885,3.1608585213132345
0.5070579757016108,0.6425672898670426,3.6332154581188183,2.7222263069426864
0.052237921489733614,0.5609013544070659,2.416840836705254,2.4117557476126783
1.7158566820432466,3.5355006237825863,-0.27349230300347116,2.3216359086039837
-0.21107603284996324,0.3823733708207797,2.4414946998914204,3.9918647139902372
1.2517617977519637,2.4044342526630276,1.5226268072092835,2.9342698502455153
-1.1556848411709155,0.6695876568268633,3.1835166105508184,3.9806797173984396
0.3129126749262291,2.599277841554569,-0.20566045926555876,-0.9053736383482676
-0.7114407717623863,-0.695460796885566,3.147096662916641,4.93054534931008
-0.8773788065405665,-0.08507426675520091,3.7556959186790646,4.2985596334252705
0.78532272478865,0.6309479269463041,3.19979523320186,2.94264569896378
-0.9831428006151512,0.21584633335861714,5.136352166229635,3.807879189415954
-0.1381096183332893,0.8401239865701279,1.9757659972873471,3.1115004483700743
-0.7019839861971033,0.5127863374099242,2.7170598181333423,1.9363719438084614
0.3959208675416461,0.19764584099937132,2.434115549642756,2.5060189943425626
0.2776186708645915,0.8668698911775008,2.8747849912660617,5.151188649855536
-2.164781087673153,-2.788980016457667,7.084133682881521,5.707248908559676
0.7012876668716292,2.3110818451634207,-0.5595929944350835,1.015053178993545
-0.6093881964267575,-0.09750579351931199,3.359439674779095,3.4742159013195297
2.007804255918723,2.3719474610693227,0.05740590757238834,2.572837787502344
0.8842422623131226,2.1576784718262405,-0.23184792258681564,0.4720654283336565
0.9566515018847626,2.603549139850145,0.29471608294939133,2.4090977370031075
-2.3525533092408057,-1.8817334171745201,5.4471191948665725,6.199079313670534
1.753712794966784,2.7684021823091043,-0.7010251543017709,1.3286039528461526
0.06708310924506602,1.319061969594396,1.6970474267140785,2.1760455874143187
-1.3003327469693653,-0.6148657396201761,2.714333099792119,4.0063736398870216
0.33223357603025605,0.3977808511501916,3.1521057384906745,2.696339893002849
1.2986952624944872,1.5920882917956707,0.9931454075582491,-0.3335124600246524
-1.5423138619238046,0.13758318651835044,2.550347536234819,3.669004829738636
1.0691512188841281,2.219405107143482,2.3584377051625403,1.9791575490464415
-0.2941877907621263,-0.43795283729572365,4.54850780065975,4.409649265581161
-0.5310421138750543,-0.0578896347857768,2.8076345936948575,3.4792617823855805
-0.38991965981720655,1.2017746326900811,0.40140912118466443,2.919989974373368
-0.7861305125732092,0.1645817232717158,2.557295619933248,1.7319384710024606
0.21933300414694584,0.3929312264164364,4.305248707519829,5.484948765498876
0.2671874734516472,0.07276776364043624,1.2293752166853307,2.4370117597778576
1.0407786232958904,2.1390190937979177,1.0468182026691348,1.5733604894240645
1.391122156978565,3.9212518264310523,-2.891341601835154,-1.1355223676699815
-0.29251659629470006,0.469479895921599,3.095184535481606,3.4670403441849387
1.0738755335889276,1.1797607050721888,4.168676273018914,5.155985971086503
-1.1147424236014953,-1.0384226888623924,6.073579384794742,5.9336301986300395
0.642837966698953,2.5089583665864,0.4963177708115797,0.6669728471823531
-1.0519619429311695,-2.0395045251573443,6.010881912772569,4.570726947416473
-0.5298651471801137,-0.10955679897061643,4.433862786505314,4.3294196716354705
0.6092533496496614,1.422268318526065,0.7294285498153464,0.36406571652035846
-0.7017816425682831,-0.41219214102678814,3.053432611411476,5.403308591987793
0.4960965649559546,3.3553790978749714,-0.9443937630193209,2.3124189930532344
-1.4025355779361648,-0.3147369689385625,5.753377824972231,5.147558571296829
-0.6759957523318395,0.35007844859645687,3.348866356514846,4.3244130894111805
0.534899955605962,2.415844348225411,1.4343983038158272,0.41317835528740887
1.4759085901813076,2.319469304475649,-0.20384241462053465,3.837632633812073
-1.1119346494295137,-1.8518224627775919,6.154339044009833,4.444215955113307
