a,b,c,d
-1.0857719869569884,0.8585555833754033,2.055924696250629,1.8827793784799771
-0.8110319457188361,-1.68416207086632,5.1231723222775285,5.16361061031703
0.47119145067838436,0.16586663200345764,3.0661147465071474,2.397057334410042
0.16906360712423507,1.1085534223491704,2.058360061893869,3.6573088135203586
-0.00758404434650958,0.3938115403585396,4.2757469607063365,5.216891307784031
0.6075775648700279,0.4597146973760038,2.1543042653478377,2.037297250842488
0.8589133567923714,2.092214978049591,1.8048344426911496,2.8696801271531087
-0.8278649338710932,-1.0630192984556497,3.8794061358645786,3.6850880044445105
-0.8581325583204337,-0.1997892610668795,2.980787102129211,2.0247750247586085
-0.7861305125732092,0.1645817232717158,2.557295619933248,1.7319384710024606
0.2682158780223617,0.6897842956204427,2.7641260889109693,6.0832834928839965
0.11987587771110107,0.23096452172438453,3.6895586724055165,3.055262073088384
-0.5557250529893901,-0.14507858342148394,3.1382702136816456,3.3325038231444237
0.20467921983540482,1.752452988296577,0.9585822536025509,-0.011326669964789149
-0.6259090209943582,1.9793725451181108,1.345673924766793,0.05964523721346726
1.251097126886274,1.9045308381660861,1.7942688432079592,2.420577517377954
-0.4114583669387149,0.7894589192292782,3.3219991916791933,4.0553814817767515
0.2611939700521698,0.44383140539958454,4.763055935808338,6.36330141763434
-0.6477985113314537,1.1388344532655146,0.3687679846990155,1.3207109257929952
0.42732394773410737,1.085005566149954,1.3813141445376018,1.6518253165350862
0.6098311570093351,1.7955556051604726,0.9065393948133941,1.830487780232898
-1.4147485980125059,0.7714277078876706,2.8775538788757484,4.192676993819263
1.2880690368099057,1.383923568201276,1.201330308256247,2.2107572999163483
-0.5450596143588832,0.40247292283732117,4.535561234720884,3.229992891283395
-0.6093881964267575,-0.09750579351931199,3.359439674779095,3.4742159013195297
1.3513746555584807,3.0328557090716703,-2.0599604540871876,0.38347420534464083
-0.8661475279605729,0.1857420774878067,3.0314859033256063,4.8611094285490974
0.7205920606406917,1.9973104574982086,1.6068305417384305,1.1207227476779824
-1.4611307572479162,-0.07531423190649333,3.2339561894475968,4.0785746327115655
0.05967741576748134,0.36567090511950484,4.955059570552512,4.188829483700158
0.05874611570041128,0.9376293608385795,4.0006809813935345,3.8402897367547046
-0.5612730760795095,-0.24205710391316648,4.418245145232153,4.669414393120763
