c,d,e,a,b
0.02784531902261341,0.8325943738307168,-1.2694698868226333,-0.0523760383955334,-4.412438150341187
-1.0857719869569884,-0.3550252661925766,1.125182902091773,8.45685294552949,-1.762380561653506
0.40511884006524296,-1.0127706844863413,-1.4827416624159835,5.721789827544305,-5.185035653905153
0.052237921489733614,-0.395942334845207,0.4532716589763012,5.925206855927271,-2.270414222187715
-1.2553489395120656,0.44172457950831323,-0.2539920555051623,3.9128367610569885,-3.3231015206396606
-0.07834279576565117,-0.12997382294299167,-0.2933077898872587,4.790189414941588,-3.2382656109099353
0.7021819919588869,0.5387218935565866,-1.1757975237815914,0.5966638272540579,-4.935754747774366
-0.9960515495566655,1.0379960754092787,0.4827856665617439,3.4976492015568503,-4.069471494767174
1.2780282943382018,0.3126772029014796,-1.0023451058013635,2.2422433070652197,-7.122693976406728
-0.8194839305238147,-0.47336909305833086,-0.368740368756851,6.7058286785378955,-4.511999991878561
-1.967647307451861,0.5229655921577093,1.106406551787397,10.385728040134895,-4.099689397101233
-0.04523931523540685,0.3541302088936344,-0.08623752355718152,4.461206902627726,-3.0015773394371363
-0.6044167356329799,-0.6924601753009078,2.550452523577501,10.246911028488602,0.3019461318916965
-1.7569090890659824,0.48611287277947646,0.07725214115131089,6.800191066624662,-3.9402439561963307
-1.079207312696319,-1.1920228884159854,-0.9829931019934903,7.7891323956906415,-4.042748357366925
-0.3673610576753351,0.7339741028583668,-1.841587301107849,2.142459633658347,-5.249176959476569
-1.240102425080663,-0.13343723713407843,-0.0364428680184061,7.258388656178786,-1.5520950025799858
-0.874273069377755,-0.7652458545966889,-0.6461846693001793,5.884943765483306,-3.493673189547034
-1.9720491088808316,-0.2443883355359922,1.4138087893152305,9.763895273087725,-2.39993662878565
-1.3003327469693653,-1.6857356486951187,-0.44405308099165547,10.150954391810865,-1.8381953330238663
-0.14959626183091143,1.558405324243506,-0.04013663749866315,0.33199720043882164,-3.558971674981115
-1.44979242956551,2.2842493907685624,1.780556369672937,4.358208006410667,-4.78369070136362
0.07131776827628698,-0.20508338149198166,0.7068820206118566,6.5403622556709635,-4.0302923654729215
1.0472785007637193,-0.476461974615012,-0.8038716988998116,1.3186619651922797,-2.561301405787539
-0.473444271317668,-0.6337083706481318,0.20360994839568844,5.897973922953844,-1.9049975491865745
-0.9265966213476139,1.410116190533943,0.3091275748370331,4.094418421268051,-4.308195260247911
1.0041838625474333,0.4012560660550644,-0.38984088623477886,2.3154237331230125,-5.089991417514617
0.2841837952874081,1.3568180810130812,-0.7523544264401402,0.8279552772438474,-4.809226869546887
-1.4675967738325866,1.7501460976153482,-1.5313857521327596,2.351008468680946,-5.447835399645802
0.5501035162815261,1.3654842762813335,-0.7828604616139279,0.09465199164686566,-6.285902452729863
-1.1443754267262871,0.7310013711147111,1.1020905372445706,5.662139283790432,-2.7021385257881607
-1.5195230047853598,0.9560394387505531,-0.24213684121085718,4.9985654335694205,-3.7224018347033727
-0.3843019392503115,-0.2974745835053633,-0.9349854901430446,4.2464475025141715,-2.2804231995221818
-1.5887607459346913,1.2569085084210967,-0.017986110975100784,4.469354213396289,-3.6810191563400845
0.22017977676484338,0.43169754147355993,-0.5971850443867139,2.787988926384701,-4.289960653885515
-0.056496664944877525,-0.8938887167249772,-1.2312332198229474,5.533687387804622,-4.034763482630413
-0.013913429633545254,0.15904057476908331,-1.00462571020911,3.225487834372077,-4.729685809425276
1.3547612352125713,1.4814524501173838,-0.9077722834741295,-2.485293226323721,-6.443179823085327
0.16906360712423507,-0.015092817934750199,-1.365506530517025,3.6559285175706306,-3.0366392295876126
-2.042727748436344,-0.6721385976063835,0.45866578122969315,10.398091688242566,-2.4810674435660305
1.2759691637817139,-0.6656652502074368,-0.5217748197184058,2.709155466439479,-4.009754628177272
0.3620770786414364,1.1018492124497803,0.6480675312342259,2.22342703697466,-4.1552602598136055
-0.9787113915782801,-1.2087619855966567,0.2983022225521161,8.370142453269207,-1.2283319869895146
