a,b,c,d
1.7618746208171596,5.814610090865696,3.177804923096758,-1.00084937610832
11.63571784735155,12.976388870285817,10.384501120701065,14.895715621479749
7.3691191688536115,12.611186004379137,9.670861116600758,10.467491191972936
6.430897313919771,12.348405071940904,6.078738507954177,4.987311698279515
3.399639693737132,8.715221782387257,2.3317092773066332,2.5415357816023127
6.597198961386361,11.371184183251653,7.563376623583672,7.968853151220314
1.8662431656794183,7.2601535434131605,2.6965331112960103,-0.2966671557951079
8.509251539182285,12.950144942171388,6.231257258453713,11.663702828043624
3.0097784326619306,10.012698745064915,3.6005209964141036,0.4121443631261148
3.58578862643008,8.935335512465683,4.002339843203487,4.296465819817252
10.067533198728755,14.791085587771153,10.852627203917173,15.71211431509644
6.742160217952794,10.19950810111833,7.024131089848372,10.246999386837762
1.7741656588016566,6.565082936834355,2.567099482298948,0.1247858654410362
10.498943468221446,14.963388240619944,9.962337423096978,13.250599499748835
7.271012385625444,13.510286896299675,7.7483271102997975,10.400869676755525
14.558143089428683,15.96030625825932,11.93870548235923,12.859633791261814
4.502365663531346,8.179938466143058,7.005875073932687,5.251948858456023
14.632743574744712,15.289413407125721,11.495490282945319,16.06534803425776
8.497630754003746,13.99321384643212,9.32757429266101,12.064227861255084
9.34373913845185,15.003923702471813,9.199372018238828,12.793428282021878
1.1673792629816728,6.705146652066597,1.6939646043077714,-3.3425038988616698
6.256436249458391,11.436624848183328,6.9050633447612215,8.291195593861731
1.8763771967717815,7.460130328647963,1.1948981288429616,1.3375841919055382
4.682785786944101,10.692451053987877,6.18212211941859,3.8932514664972535
10.942493740337726,15.069620081909166,10.73694861154595,13.689900881873582
10.225134538707497,15.23113629339993,10.315824253484779,15.232421117768183
16.246854948391523,15.271221814547534,10.105427148130605,15.31384239830846
4.1432296115401295,7.9621075156151715,4.846004659792497,4.148895277642841
3.8193461484132776,5.906511715310339,5.061375051392768,3.1087435910629027
5.18378106834098,10.19281719064792,5.6922866950641335,4.40352186364395
1.5499424096482564,5.289319390134919,3.733528619186279,-0.34430374289838384
2.036998516611711,6.564729186687475,3.191658045059497,0.723574014628238
7.665187841375317,11.847293733297661,8.969758142960155,8.836681711773664
4.7966309621506715,9.54431166922136,5.852706235973822,5.918190168567157
3.749908864836969,8.850118841705306,4.748628305906693,4.267206923793495
6.9978660783143996,13.374740476813008,8.460826651563847,9.716661783159223
