a,c,b,d,e,f,g,h
-0.3521335504882296,-0.3644382522644612,1.0582668838496208,3.3492526206777615,-4.666471559161721,-1.065899893651796,0.1169027511014663,3.0998334002983867
0.5323091855533487,-2.180210064489474,5.307000249288551,3.052053300450911,-0.09682376468395126,5.686231672614544,3.9560125029675737,7.147891701927959
0.36544406436407834,0.03605992679779541,0.6359286517225322,2.079113728727803,-3.4893607061874636,0.9658094605923736,-1.4478269621097746,1.3829079563151325
0.4127326115959884,-0.00463297222434532,3.528777372042125,1.902144292039432,-1.4001517842826132,4.853520118590093,2.9434504585334293,3.816494751026064
0.43082100300788273,1.0455322747896802,2.259883736808487,3.3205836580293515,-2.3037216581813245,0.8735788088251075,-1.3823730321700691,3.316489646487943
2.1416476008704612,1.1876343927211208,6.204977016241965,2.000970935606478,0.22067360619970322,7.866843377105512,5.111657764985673,6.574526989114799
-0.4064150163846156,0.20277504825236733,1.6365185913959046,3.769094720701693,-3.5851236115250407,2.9571178863935605,1.8159537494691969,3.8668256973742396
-0.5122427290715373,-0.5003610773968998,3.0586556640583833,1.62641524326639,-1.114086674196776,4.810699227757046,3.058598803159045,3.687125742235395
-0.8137727282478777,0.48516111254573785,1.0356504394809605,3.6985725707958905,-3.129397102342238,1.482929063476823,-0.014542839980516975,1.1800078069681232
0.6159794225754956,-0.5279176373243135,4.006873426708144,3.7199339969675176,-1.4777004014797637,5.5207702608109,2.265192650577298,4.097258340634218
1.1289722927208916,-0.001392651443348899,4.996597972221561,2.8776350338161087,0.39826035860111525,4.025353937314656,2.920795415673931,4.3335623870228535
-0.11394745765487507,0.9861363169607678,1.5962140503102882,3.3460203676871223,-0.9649380962073795,2.809261615514821,-0.14671174359535383,2.7027731784036106
-0.840156476962528,-0.5577713459894236,2.9994572803513577,2.7742466501497027,-1.7781406489042801,2.7282945182514124,2.103264528269264,2.729446077711855
-0.8244812156912396,0.8056786392425009,0.23893811957734223,2.697803698529936,-5.214248826565103,-0.912463712845594,-2.008305685882074,1.8870863717650894
0.6505927878247011,0.6774013686923024,3.533976600767202,2.6698470233760827,-1.3997857885949578,2.9098360826028413,2.851400418817583,2.791041546765629
0.7432541712034423,-0.9547918171308215,5.230081941000239,3.5944861870403484,0.5622590485270721,5.735613079629509,5.923242459003562,5.907323389973489
0.543154268305195,0.973894128217401,3.5867109889040476,2.6101608560629033,-1.3244573917865017,3.262411780686444,2.0848277537766524,5.286934747401501
-0.6655097072886943,0.6985663453715051,3.419458679871748,1.8795259274823706,-1.3718960208047537,4.295532211567548,0.6350638765884427,1.8172116152481115
0.23216132306671977,0.10192588737265744,2.261575001230601,2.554974910939269,-3.9418717957062386,0.9533374462265838,-0.5231697450858117,4.829840545022787
0.11668580914072822,-0.7623234580276522,1.9958567642818041,3.311844673848297,-3.726773710804147,0.36875922066594224,1.3324223159933797,2.1205715670836947
0.21868859672901295,-0.85920601857557,2.5704864439937176,2.599569256260661,-2.33884879307778,4.442873878137293,1.070740265033274,3.261581826155857
0.8714287779481898,-0.5376625769030224,4.893858560264319,2.9007772285997038,-0.03140940975811729,6.297658689665754,4.330689456328372,6.015307785780663
0.22359554877468227,0.54259446329196,3.2561283144548754,3.33137296527986,-2.070060960405125,2.706831478541068,1.282494065295526,4.532257370570429
0.6789135630718949,-0.9556251674013979,4.3258960243644085,3.44076813455719,-0.6111175617120282,4.8228963808938685,3.7165195719042403,5.14977996262409
0.06757906948889146,0.4375122486198699,1.491814427723793,4.655524009611323,-3.2071707168620014,3.011321487925117,-0.10648474572593239,3.0391990114301604
0.28911939868998415,-1.2417555288783926,4.645831912362407,3.470859065405383,0.7752453688869327,5.565032520653013,2.4733278570384583,5.714902625284219
0.6312882258385404,-0.20406858443884895,2.5006425771724796,2.0556067173306447,-2.3585691580535713,3.148865673355958,0.6596440983700952,4.811523717204783
-1.4571558198556664,0.10964775457400863,1.9664797607130515,2.2145104108525953,-2.394417033988695,3.5616338420256484,-0.6705745947101849,3.0388073035676486
-0.31967121635730134,2.4451301450589167,3.8004936455776286,2.6021100486015443,-1.5011066558562922,3.569781170376408,4.34985320415924,6.315129165460716
-0.4703726542927955,-1.3773156555203674,3.3291060496498015,2.339839190844633,-0.8587982267517164,3.86028449831443,1.7927242360913145,4.780184889887458
-0.6388778482433419,1.4720145664901334,1.6724097058946876,2.050294943624332,-2.7118599964929553,2.154561067602296,0.8769237945768836,0.4166595801264248
-0.27514225122668373,0.14984241398728004,1.8397952818848622,2.706757338174639,-2.0543877149353182,2.06703323421382,-0.13707385098593705,5.000897960272704
1.4949413112343959,0.41117191801596314,2.6896800841809836,2.4699638461775253,-1.3568594533745284,2.7998745727602317,0.1977522622011605,2.665335975703765
-0.8658311156932432,0.11834791338820451,0.9744000856464703,2.684296239683641,-3.1968642914723833,1.5472683234749611,-0.6994804252714648,3.0199441008482055
