a,b,c,d,e,f,g,h,i,j
0,1,-4.576793179270256,-4.775045876133117,-6.749516497845717,-6.385105176049768,-6.256827619136488,2,-1.5823385048339307,-1.036987290337875
0,1,-5.7741025948652895,-5.8312731219183895,-8.26608035906314,-6.467028191076974,-4.619570881929986,1,-1.349022120613811,-0.05428956380353678
2,2,-1.9706334443302944,-1.9482357376634738,-4.535198465929904,-3.726028592979822,-2.6750557532913426,2,-2.104860050717545,-0.210907501551711
0,2,-2.088771988386301,1.2109252334510083,0.29164613215274726,-1.6268839924188887,-2.1882564748038833,2,-4.261416963367824,0.040542056810495275
0,1,-4.84656785959059,-4.8471860055792435,-6.551261975571106,-5.798048213276414,-5.171810738824302,2,-3.2446114563319775,0.7078404619309187
0,1,-5.267325647773047,-4.090711095996522,-5.353923458233369,-4.466246439528674,-3.439297642930556,1,-0.054783617924638595,2.601090488657967
1,1,-4.145629981523161,-2.9265369354348243,-3.765432991414811,-3.2813310292236952,-1.2525215139015744,2,-3.0671178843317115,0.30711360161887746
2,0,-4.7985382618434125,-2.654236551609722,-5.33563892966272,-5.505042749349695,-3.3773351466482597,1,-1.537524993866554,0.02160086594705013
1,2,-4.228639430315292,-5.3245965899215095,-6.775460336619706,-4.69748915789669,-3.1722895399427484,2,-3.200101441079247,-0.9380115756305676
0,2,-1.848761955431053,-1.9915455250717773,-3.2856735467891776,-3.251420131413349,-2.0817375808397407,2,-1.9889473179563735,1.6078657136793857
0,2,-2.733414658673901,-1.1360871514710338,-3.45866808482111,-1.2420591765061875,0.8936111658657795,2,-2.991081807820981,-0.24683825055332365
1,2,-3.1957300881667394,-3.391409207683423,-4.626469884029849,-2.8836171690771395,-0.5354980731010295,2,-3.1049148280393544,-0.6977004016646242
2,0,-4.761918400009054,-3.8205597074791044,-5.485291461692426,-4.442008228298301,-3.3890787666813895,1,-0.7570340004538695,-0.14231579788998183
2,0,-5.345188448927011,-5.450637936798977,-6.189072464858508,-6.378257002680325,-3.650817888763097,1,-1.6352444690587875,2.243186677681043
0,1,-5.009059970678052,-3.2262671145753385,-4.007356530094467,-2.6393287763706947,-1.9075684040275096,1,-1.9518368323022548,2.3429175952568415
0,1,-5.567696859774933,-6.417564272070649,-6.803030575528567,-5.826080964739382,-4.665277199327762,1,-2.45305104010913,-0.4659607693377229
2,0,-7.08709979694531,-5.2289156498403315,-6.764263488336387,-5.790959004127285,-2.675854538390454,1,-1.0414229055517865,0.44239452821006553
2,0,-5.61920601857557,-5.492720015756417,-5.56033258161284,-4.869237199450701,-3.735603204146415,1,-1.368472068406966,0.2981010435522714
0,1,-3.978029128104422,-3.877749184394186,-3.342406066548661,-1.6398234876472684,-0.49193291909563974,1,0.11538269770012577,3.3519880514749385
0,2,-2.956004297845016,-4.671284413448486,-7.07461648391803,-5.14572978431182,-1.468030554285451,2,-0.29605806176386906,-0.11640500395757813
2,0,-5.3120247290115765,-2.972522726189013,-5.120046022192959,-5.671614802637766,-5.817696564877409,1,0.495480239680246,3.0563037639871578
0,0,-5.792397019554848,-6.760660779423695,-8.281059173329568,-7.174820038356288,-6.325392524367208,1,-0.8493591027297952,0.341777434636118
