d,e,f,g,h,i,j,a,c,b
0.31109857969145777,0.7620356358032825,-1.0427522575480372,-2.060773657815683,-0.26699448464441683,-0.67869456039544,-0.6890000029503094,-4.087320497368517,4.958806353053399,3.350240836458715
0.024860582209951868,0.35773127831167434,0.5177802305152355,0.3617302175394506,0.7033055327399945,-0.5240144836051701,0.6782225717139521,-4.841370281759392,3.423958382645315,1.5404394445434364
1.0283377898533,0.9473527885598177,-1.2464912755511592,-0.238994600783457,0.4303682836601397,-0.4473454977977459,-0.9635001856306193,-5.805699368985011,3.3613539714528886,2.4218471415233065
2.0960635427113052,0.2512758510796099,0.3759281297358976,-0.5667098544172731,-1.1716605264918325,-0.3641330629726793,0.03196791834879942,-3.4086073794212455,4.558721364821278,1.492823630396939
-1.3555250416058353,1.165534522499248,1.4297685669096054,-0.21655104893342114,-0.7632525868981987,-1.4921153122421082,0.7187529271844615,-7.940607315032459,5.073379023585787,4.732420785010417
-0.0057465866492687,-0.9823053388680124,-0.14137770874276023,-0.10032968817153727,-0.24285406002038967,-1.1114150275390073,0.1273281064544377,-2.8418347302389293,3.776323354380446,0.3300033839302614
0.7596398959857404,1.216565807433494,0.5914096291644718,-0.7964543364329795,1.8977374311546638,-0.15551392412955053,2.051066284949895,-5.410661583984498,2.377411587777457,0.5781095054200248
0.08574265591638133,-0.5720015398579555,-0.6484798777907482,-0.746571434429151,0.3566698842021349,-0.9399256351869933,-0.1798439948027738,-5.680478444919607,5.193156915292651,1.3175499532845445
1.434637767050995,-0.37748413222627136,0.38835608890997436,0.7810240958770405,1.0319864994415,-0.15901796438424234,1.0810261832556656,-5.290324010803986,2.7614483366654654,2.591816149013815
-0.3341724146117992,-0.31302722349810824,-1.000287565281958,-0.11671240368812008,-0.6609390005224051,0.9799933312652238,0.11888733337160809,-6.082629379359181,4.453582591863383,1.6441753404964905
-1.0140036793194538,1.831828481505509,-2.5176625207260988,0.43040070073967895,-1.077084785604542,0.14556028789081987,0.8177593195548524,-8.90598391541146,3.530044501605425,3.8306153814250257
0.8705107298823132,-0.7553158997673116,0.14329290706795011,-0.16102187797287942,-0.1966952732568066,-0.9241716767464387,0.22961130659726922,-3.268395389361606,3.7785739165450654,2.3409810127816857
-2.7728996599739193,0.48123808973857846,0.6270603844999787,-2.450606314189076,0.42041030770459453,2.488837114905349,0.5652208653536717,-3.5908886245363516,9.627631876354046,3.266137360409075
-0.47575879719182934,0.4184362650713393,-0.34171731215069673,0.9790446743281431,0.3781966150517076,-0.6213151402110175,-1.347370271435245,-5.184179980436624,4.499348058033411,0.17771002346522646
2.36607960901164,0.09712006199088688,-0.7090991451742227,-0.2675422114552264,-0.18645894626000126,-0.43265925157383345,-0.9019660444409285,-5.178165954683598,2.893796559301318,0.7183221443880169
0.02624358907410097,-0.7905883322918046,-0.11973840571855533,-0.3362276386841416,1.265936291067288,-0.08021917363312431,0.1471736057126276,-5.514804169085146,2.4326090315939926,2.774074900132109
0.3577642351124069,-1.1461767692012084,0.4629136589344677,0.46590146836352087,0.5193565199255153,-0.9179575353817679,0.8325712728110919,-4.9145005927589835,3.705884296374381,3.5898132549984885
-0.9516060778809193,-1.1521797447713973,1.4925375025212353,-0.8171595789645687,-0.663133334088468,0.3735295995135998,0.26858454271612003,-6.050855423130383,3.6007246466438554,1.886687852926299
-0.023186860180478774,1.0871083938613049,0.9140401856936559,-0.09080005686665428,2.449428660060769,1.4132174699325073,1.4398281313834966,-5.886526084269205,3.96946349187515,2.976467614669522
-0.14219884196820579,-0.7912207865487701,0.6353827423312675,-0.2461802161398605,0.7541011624603002,-0.5631515427224665,-0.31032063390500586,-5.000246520013888,4.571184202252138,1.4129394750031308
1.858336434049549,-1.2125718372322847,-0.8157319135356186,0.46899864093553634,-0.1772412174103343,-0.1847702289437152,-0.6708015789044234,-5.612008071720525,1.8509698070718055,2.216825648947517
-1.0100823426203576,0.9539627952352223,-0.619549104822474,-1.4184244891706388,0.19609033945468213,0.0804358734447288,0.49793093825535967,-5.019387600509761,1.8275726907424665,0.3156721448533488
-2.761763646265384,0.61304184566186,-2.5107154787878314,-0.7408665463798572,0.1251780809644834,-2.590706668758919,0.9684374603172103,-7.402475811915157,10.104244883087533,2.626146606840964
