d,e,f,g,h,i,j,a,c,b
0.23185374311620394,1.0672497344407768,1.0553669374246255,0.7646178854955296,-0.2688300609435363,0.15916379686875384,-0.43691156143711996,5.379213033637138,1.4278575274881848,-13.598984600541849
0.030028618895724703,0.5712229684912395,0.8530777918983404,-0.06531609549198515,0.42631314710617013,-2.0897893095260622,-2.0442518531841363,5.052633967557139,0.32630780336511156,-13.6892988621021
-0.46951929495535444,1.6867742510062207,-0.43229107789192445,-0.9894587925368236,0.46592525336513785,0.3947037740842042,-0.22282716481524453,3.1417695502498555,2.941169731586831,-6.111807641575242
-0.7671528189303864,-0.17948307343192843,0.4317673856291982,-0.9412893179036308,-0.7134314538365227,-0.49144670883119757,-0.17779362052766215,3.855043837453924,0.9814968782394076,-9.818671212721066
0.9266637747403811,1.32637285738414,0.2700341338353834,-0.9318770484739141,0.0489063520669003,0.1477795263246605,-0.2354485044260579,5.504494472358516,0.6267211928299684,-14.606422257636886
-1.9364635256372484,-0.42450513716098276,0.9773887805359405,-1.664423970478654,-0.10508794058753483,-1.7415760054395564,1.3585695348427291,-1.609597490524521,-2.537046692955159,-6.968657747711594
-0.47298472358907045,0.15167829274032385,0.11550579220984991,1.2751720224353083,0.8953877284147426,0.7266568951980232,-1.1864508256313384,8.536389687796614,0.9509296529780903,-18.913090261074355
0.29533763342676633,0.05502048844001784,-0.7126931531313209,-0.25712717132118856,-0.9509753453197077,-0.03559827340227029,0.14023193119381377,4.298620792848842,2.6004148419207063,-7.338747100638938
2.1402327193891235,-0.3254048522761045,-0.6931436444903666,1.7713035889897442,-0.15723596389732866,0.1053269398484289,0.13993797527969967,7.460001532493961,-0.07186990239021973,-19.67842461507064
-0.6052727910891746,0.7000770395380732,-0.6702131323216604,-1.3736749843598952,0.5253012898351096,-0.6028597220445177,-0.9347811040529522,4.30791315042096,1.2638194954866757,-11.506184457495117
1.419138514050265,0.6970392284858852,-0.6712584044217257,0.2216357691090152,0.9150922995590872,-0.9156036134827583,-0.8931154786574463,6.339067714683814,-1.121189809787966,-20.939380658106714
0.25987811431618657,-0.013897934468781875,-0.5870435611940474,3.1427341401217648,-1.05627038248912,0.4722136954652581,0.1066194770392623,7.125439291472781,2.42310602430341,-13.441356587901122
-0.02700581038460855,0.4666490361808073,-0.6534768054198323,-0.3753957971763937,0.44472007056615126,-1.9576753595230845,-0.8811677036375755,0.8880801122696367,-1.4071355707832793,-8.208871521690122
-2.060181566014477,-0.751794465497042,0.17256277148255575,-0.03018239528261606,0.5672373574326026,-0.8512161678319732,0.2500964028397965,2.6574437146661745,0.8132267135062343,-8.643462794906334
