a,b,c,d,e,f,g
0.26437863582572063,-5.67445651172493,-2.9248301400496657,0.9548068714057296,1.6432479122387684,-1.4175408857011789,0.9303491164679261
0.9817201418926419,-3.864525668007233,-0.41734184536131735,1.232246051495631,1.7081178439889146,-3.502423000979646,1.477965186581872
0.0701150307541132,-5.396506104701231,-3.470817504440679,2.034989233135997,2.2553250642008913,-4.82289552644615,-3.4475144342833715
0.009275074296206387,-3.8607698460410305,-0.9184597992955197,1.0632445393317331,2.5514368995291896,-7.037988217876947,-6.767235798733269
-2.050609352249554,-7.2406104484642455,-4.977287216348144,2.0235380289327485,3.480380242573143,-6.8255052080554695,-9.076961062827761
0.5553036855587886,-3.787751724026962,-2.496088617453766,0.5815288161389066,0.3725008005212568,0.00769698746360159,5.822705642606337
0.39629256724661155,-4.883480390405533,-0.4434548329346406,1.0704012904485134,2.974386746027071,-5.153015314828656,-1.0316120872676517
-1.171997758374501,-4.878165368348423,-2.4599526457756835,0.10864927135942959,-0.7827305902554362,0.7835900888836472,4.792390555905222
1.9131707472462032,-3.9026512289797672,-1.8303096325257742,-0.4771653911955094,-2.7243296887211788,7.543848885064211,21.25958317997229
-1.2240162007402255,-6.378889498229561,-4.013186346072658,0.9790614349321989,0.2298465597508248,-2.4614604872573413,-0.5468045604018423
-1.679290361717149,-5.899177562148631,-4.121907820157844,2.4516717427865515,3.288736628044793,-6.136093335389452,-5.790726109857047
-1.8110577699106647,-4.9348801466009,-2.4895318103510498,-0.11609930723774209,-0.059269419611691465,0.9082016750449764,4.757393955644963
0.02597090732105973,-6.205354845042509,-6.210165223584291,1.3764887296634325,2.685886152832831,-5.872203538850907,-5.198468474651698
0.33787125014709696,-5.733511334814095,-2.7057673081239195,2.192185177135628,2.7785725972948945,-5.777742564427949,-6.4290756024817
0.44097391093464255,-3.888784223542865,-2.8079582003745283,1.2900989281737028,2.6728794668961906,-5.764456537777795,-4.642524035798916
-0.3373599782154893,-3.5578418433672008,-2.7651670889812783,1.5722030989255706,2.969253963759584,-6.117176405270385,-5.334151037667822
-0.8126750220358617,-4.772557709538264,-0.7595170680373899,0.012848022668562498,-0.7303038753908563,1.8365426579737691,7.9268650015426445
0.8427645820080417,-3.24079509235263,0.1492012810073885,1.8195591370645128,4.620476547910868,-7.416901168369164,-6.325263536365224
-0.8975853865617808,-6.764535577111381,-5.330317826885613,2.1093410432514497,4.87946127951723,-7.756795617973651,-12.450643400231472
-1.2098402059798323,-5.747891888898559,-1.8592195228662258,1.6708364239599582,2.5012505202177326,-3.945461677442296,-3.1950096515533155
1.4013156674932132,-2.8876333445724325,0.31581400639848584,-0.18865156784478432,0.5320790444820006,-1.0129107972586946,3.9145356520634964
0.1775715081428498,-4.409681511755276,-1.7778496189650115,-0.20651816399687706,-0.6097152052339541,1.3910047544183979,6.8985657137008305
0.4712898953909813,-4.024354733374893,-1.4124378320352156,0.17765938994268587,0.18664957949884028,2.1246617559450467,9.227121476539805
0.6258407046445027,-3.4202884215403433,-1.6549009483550223,0.3682647291455432,0.13358931315499362,-0.32340406055776677,5.466198674069359
-0.5717971089993171,-7.806859442759917,-5.499094129702718,2.0987242731104847,3.6283014085658154,-7.14893643291122,-8.680455922070573
-0.5328625860015204,-7.370075653758165,-2.3783021424058597,-0.7221817806912797,-2.470761227579087,4.705011583878667,13.05537816729249
0.6405816830656459,-5.3490650791454915,-2.716472254155716,-0.3744606101730763,-0.08896710250445444,0.5972465187160635,7.327917711883254
-0.6171512238777086,-5.330745177421789,-3.3067641636569176,2.389677135212856,3.838355096970315,-7.3892275045166445,-8.767219070739698
0.3360206914446697,-4.853371119284633,-1.5908864843176387,0.10617780353730344,1.0328966129643518,-1.2460037262733747,1.9454788702929822
-0.08945955292809644,-6.223001324720457,-3.230444491197575,0.36198436219552343,1.6700135923551658,-3.059429101306407,-0.02698227211992066
-1.1942715158413304,-4.37427005913665,-2.653167320690911,-0.8017637005477954,-0.9942006268977287,1.0252252112663651,6.807812684458226
0.9663907689328148,-4.041262605381538,-1.6749320316059455,1.927222965152107,3.316195334002647,-7.676439916921383,-7.383266377183474
-1.2893619498023041,-5.892953491966598,-4.300655756080447,1.866667431559899,2.321844768985097,-4.0776595911113,-4.968031521241009
0.23296344452977213,-3.6330219115554736,0.9285931874702833,-0.44071194532297364,-2.141422741297898,3.5410417324810783,11.483594243467012
0.06698467909483406,-2.6030485946911854,0.6735864437637231,-0.057403181626682814,0.21974659269877042,1.222840862101362,7.6486316404704215
1.2666112172939297,-3.59276138117493,-1.852845481310792,2.9500657293893866,5.656002884778212,-10.9548155562992,-9.40495523069085
-1.1196252235034803,-5.734243471148973,-2.985123341965949,1.2165975287611857,2.6378996647571684,-5.201510267779233,-7.339745589361805
-0.5431967015635717,-6.588489016375535,-2.34371151274388,-0.663264985067438,-1.3343731676923047,3.219545005896031,9.292688580266551
-0.10030654480682887,-4.948056709526898,-1.904791057399316,0.2730396213849619,-0.5309959985287553,1.4363755018614635,6.803605780074022
0.1808470634830872,-5.87980789146033,-3.110669042337631,1.6622238299871728,2.5162254003604625,-5.897269371720588,-5.3679730878122065
0.8684571437377585,-4.384993554898377,-1.32320406727592,0.8625545760096797,1.8757183396096797,-4.780193474962636,-3.2808599974545674
