a,c,b,d,e
2,2,-0.8722095932683025,1.7071804331372737,2
1,2,-4.370038601614634,-3.283258293845902,2
0,1,0.5424894164730906,1.4457897312471435,0
1,1,-1.3862119192357711,-1.4174949890160655,2
2,0,0.9453563207303931,2.614947034228824,0
0,2,-1.7465074043538182,-1.0377319141756678,1
2,2,-4.2260254286366905,-1.5634995041795707,2
1,1,-1.306617191452439,-0.21463420725985202,2
1,1,0.47770496885559277,1.9068388199843647,2
2,0,0.8857770740758673,0.9775300971333015,1
0,1,-0.11013967657015367,-0.3923180277061591,2
2,2,-2.513526338714081,-2.5266721932048455,2
0,2,-2.3614409085023382,-1.9560191582796997,2
2,1,-0.20305391739262202,-0.6085569321545201,0
2,0,0.6637723265172287,0.4784151677473707,2
1,2,-0.9453889564583977,-1.356932234887508,2
0,2,-3.2577713248642906,-1.9445693580541468,2
2,0,1.3442918493307512,3.050073472828565,0
1,2,-2.386903564442238,-2.2717252197801523,0
2,1,-2.14066944354685,0.23721763431316845,2
0,0,1.3612872407948897,2.688398034197057,0
0,2,-1.2687676679085722,-0.2982762398705502,2
0,1,1.074563544649742,2.255111049380417,0
2,0,0.5887481676127853,3.2463558616358714,1
2,1,-0.9916884362338331,0.6049928758120071,2
2,0,0.5427011412066631,2.579387325925767,1
0,0,1.8078663551629004,5.747580104078908,2
2,2,-0.7785271979308246,-0.09704774245373693,2
2,1,-0.11522285654756403,0.6018772793118141,1
0,2,0.18528156611246915,1.5731084267887119,0
2,2,-3.014746944318236,-3.053857645607816,2
1,2,-1.5887339390856223,-1.3173461533140456,2
0,0,2.189935511912427,2.290805321051451,1
1,2,-0.9657666092611068,1.739908292358824,0
0,0,2.5653355385397596,4.013474542964611,2
1,0,3.2236235890510345,3.7097859733763374,2
2,1,-0.6314902313765783,-0.5462020289762246,2
1,2,-2.34864110921308,-0.7205980774211539,0
1,0,0.7055093141654322,2.576190613604758,2
2,0,0.42866343291733244,0.9727210980721254,1
0,0,3.0396439417393397,4.9090774808423605,2
0,1,-0.006550596329256919,0.32114815417021614,2
0,1,0.552672454911064,2.691285503215435,0
1,2,-1.244727502002221,0.212732445264863,2
2,2,-1.4336348333716604,-0.7602702065385506,2
1,0,0.5859799748768206,0.1642045619979473,2
1,0,1.362304539785366,2.3731501983449097,2
2,2,-3.874374797842346,-2.452799863262975,1
1,0,1.7689891339737687,4.5667338502375365,2
1,2,-2.091766395096583,-1.6118330159395626,2
0,0,2.4347703236070277,3.214091697243768,1
0,2,-2.6182750265422747,-2.5473375915503675,2
2,2,-3.130748779687091,-1.715689435331403,2
2,0,-0.7041989287845136,-0.015188268120843396,2
0,2,-0.8102058217082087,-0.8798383251726738,2
1,1,-0.7381175970925545,-0.1403107435645311,0
2,0,0.2841432051506003,0.9136781851665747,0
0,1,0.6734362095131179,0.7244542238917272,1
2,1,-0.2531023620346178,0.9264050597124696,2
0,0,1.6908198920662858,1.9675989737472555,2
0,1,0.4146893873423207,0.821007179157841,1
2,2,-2.4680211396506704,-1.6202400539841573,2
2,2,-3.034532992650811,-3.7802686413459297,2
0,0,1.285547275119936,2.344657162663369,0
2,1,-1.6066069706988166,-1.0941423692164118,2
1,0,2.2498970484421554,2.355981886476748,2
1,0,1.7202538882593545,4.444888488065596,1
1,0,0.42623495346640294,1.7535064237769258,2
2,2,-3.246847520910723,-3.147363934176664,0
1,2,-1.4783057074927122,-2.0845008321764382,0
0,1,0.35071223584492517,0.5001931821949898,1
0,2,-2.2464017777305094,-0.040695914548491086,2
2,1,-2.094419709811211,-3.396808012211291,0
1,0,1.6682404705020277,2.972734449798352,0
1,2,-0.5398703305475128,-0.7675219667007458,0
2,2,-2.958003507783701,-1.8590211128079366,2
0,1,-0.4941148285167385,2.637238396349631,2
0,0,1.2963197347391031,3.3380284895696164,2
