a,c,b,d,e,f,g,h
0,0,-4.3151429890880175,-2.367500574778739,-1.1856009084514731,1,-1.6020285573973905,-1.725714156555246
2,2,-7.014137783659198,-3.4275965561906725,-1.5175249020692254,1,-2.0992703237297246,-3.044261917197578
2,1,-9.415901069155794,-2.979134046114201,-0.47465749823450454,1,-2.1669208151802515,-3.4462290616802647
1,0,-3.9712777843937634,-3.0462740630983074,-1.5565851581174366,1,-2.308607808437086,-1.2209879000924748
2,0,-4.554998554543607,-2.8625182365351316,-3.0830609054191775,1,-2.5656558724969347,-1.8957842487523722
0,0,-4.477159578964569,-2.212888073212026,-1.409155735068838,1,-1.5824002426679393,-1.3144358084156311
0,2,-5.468891778750904,-2.9457573033007036,-1.7935946719775193,0,-2.236940827457855,-2.43355707173254
1,0,-5.356097439710782,-3.308022889206259,-3.4693790724720293,0,-0.28423967444699816,-2.05446298004523
2,0,-5.803014737106167,-1.5455417267155727,0.7693803889397326,1,-4.004722093706424,-4.387511438991705
0,0,-2.8587459449593946,-3.628216704005802,-1.8070616868927618,1,-2.5504094172235234,-2.549381205550037
1,2,-3.8450661412184095,-2.600323817055248,-1.8234535140380843,1,0.5840853931461731,-1.4957544930646174
1,2,-6.897259246680231,-3.564824274044056,-0.441959844447682,1,-3.688936163313387,0.6275905648282951
2,2,-6.8499268369791855,-1.1347325941843605,-1.7145878703805455,1,-1.347413547051246,0.9870120830861491
1,2,-7.416431427195334,-2.3606785942866995,-0.2640011957613335,1,-1.0161890283911121,-1.309659117237299
0,2,-5.874574593144142,-2.84669487022067,-1.369070966327816,1,-2.8111587776498395,-3.858244492753049
2,2,-8.051751582787883,-1.1177931164010415,-2.0715892526625947,1,-0.9435175149856831,-2.1184875755173147
0,1,-4.494202626279401,-1.8545255584366216,-2.6543989861967816,1,-0.39661824495036013,-0.9230815997484012
1,2,-7.266942899162192,-2.618441049302912,-2.1718158185597503,0,-1.5725753288602584,0.7524875124670527
0,1,-3.8015982428024286,-4.088298423379246,-2.20650702755146,2,-1.689857250465896,-1.0792554722389378
0,0,-5.292760945458133,-2.5793114196312685,-0.7717793920702798,1,-3.6510625380610784,-2.417702605925947
1,0,-4.506309408398944,-4.670424629411016,0.901182422320137,1,-1.7982392501651512,-0.42255588593242654
0,0,-4.2916073376090935,-2.724273035668637,-2.025204698901726,1,-2.8813310528758223,-2.342296417444124
0,0,-2.627823964566339,-3.6328296926891186,-2.2897882801568317,0,-3.2819613863020494,-2.6103315893186
