a,b,d,c,e,f
3.743300213862524,3.3468320626284225,3.3585083967317026,3.4988052308558415,7.4964875081549,3.710925649933848
5.414448113486884,5.878218647122932,6.958342241704285,3.625645307124759,12.468976976482653,3.450559126712089
4.173866649536104,5.711532550645048,5.44243299490761,2.8380937997753133,10.773439408818858,2.7924050036956514
5.063781166181705,6.17455454073195,5.735707053554363,2.4465597939718684,9.755710489472957,3.754484943840908
4.939436866516265,5.976059297568249,4.747113408488612,3.9932150078550954,8.022041466257471,3.091030950049017
5.049113895851771,6.1799290244717096,4.759907877276201,2.308783849465483,8.807364557973274,2.467871156629158
5.81097984156333,7.304368082183274,5.843317264660308,0.33636237402332725,12.705575412381856,2.3544273441593333
5.054450991920058,5.33591494997695,6.167045455212018,2.190704202782924,11.350562627526863,4.963176000023717
5.575044176859535,7.5718938177585855,5.189419009458137,2.4745977241987416,11.021654190075488,1.1734783891512972
4.88748832997311,6.840154300358593,5.895000578592979,2.555474759766538,9.221538332553875,3.4988369806756796
5.126261664782859,6.80129960243896,4.454506135904467,0.666030526724142,10.680303617774271,1.1023412252747538
5.518170632620133,7.364704075371396,5.884102048181284,1.2963618598213884,10.265690568958625,2.6892223717447497
3.519784111109387,5.106202111918047,4.199431865683396,2.1963440359252533,8.165071174097234,2.6936328251052117
4.4965150895389,7.821588392269968,7.511645234597817,1.18832187768125,13.945986290873783,0.8242220803435791
4.352961032323217,5.555866861270707,3.5456453768028497,1.3471284020360812,8.31379440012039,3.331395106758585
4.197867926928065,5.180784708593489,6.239882493418199,2.2593439402501465,10.135160288897573,2.672152180601451
4.539831330336188,5.07630374997881,5.259673744323468,2.2897114199256645,8.876574768498049,0.91498503979098
6.645851779650087,6.90358910907225,7.627023697666051,3.284718423476646,12.464487877208072,3.7005377195639064
3.9976760565555685,4.043204268954494,4.686023969943773,4.255711780886587,7.241187012305717,4.7108562292909255
5.933422150575967,6.334624837345048,6.9481489687712,2.512191251245021,11.668141419846641,4.359332809351958
3.3528238451252754,4.572143463473204,3.7691387407632577,2.6323454144160303,4.9261952373147615,3.5498521206780413
4.4818105419244025,6.106105670422117,6.505860723381861,2.5996866259387597,11.87012155951368,3.0982095361400632
4.988671864032246,6.329813922584408,5.102200719807524,1.636131323661783,10.31698679793986,4.223129129578106
5.464887898942051,5.989352621512338,7.167122471121298,1.5910863661982713,12.684719758265777,4.515705674086879
5.613965357835833,7.804149921855797,5.539598237622811,0.8686517112145937,11.135885237612762,3.8767580310567844
5.714107235143833,7.74351990744478,6.223855388742546,1.2282248768144526,11.882022476528562,1.8255920172343845
4.468475554065374,5.598827246643356,3.966513001775155,1.5622123813811324,9.372524183838285,3.1513490248651905
4.360484697477702,4.997568552812989,5.385508417825222,3.1826548595170845,9.031299869619968,3.564523466545813
5.794173043515439,7.632600964345238,7.809299000441973,2.6691552322541288,13.681343706473575,1.091997789086331
4.622521591656353,6.100495179142458,5.115165411835499,0.9065940044206531,9.377568131120688,3.3353174690640772
3.6600267278816565,3.501899468466609,4.033141029177747,3.6843278730626947,6.569319399843759,5.532221405939859
3.773976807111037,4.995996551126632,3.2293598440431106,2.672460930200977,5.22824218678781,3.784305041967565
3.9517892331293436,5.503825045203725,4.292496579577035,3.0038750428672842,5.669578781164429,4.629585877752964
5.361096081581381,5.751401295093627,4.3383018218598535,2.828259683444693,9.654645518126248,3.152409168683409
4.966886548194971,6.446729941032414,4.624008561476144,0.9323488919240832,9.808829466586792,2.7539901794251906
5.588951342322574,5.424128857064785,6.38573738843171,1.8023917022094649,10.615800943005567,3.220836399223213
4.393561378648832,7.019747478661003,6.282574576390228,1.9855409151973837,9.891575621233239,2.185500078097446
4.9841484474051825,7.522098432464614,8.363359308634685,2.848581408968404,12.313802337554066,2.05298513997383
5.51140533349051,6.548887999187545,5.494820248419609,0.23741116275551066,9.177253697708819,3.9586770334260555
4.506521629018048,6.159975966857121,6.5118217856634875,2.7823740757512763,9.252035571765514,4.43979715495948
5.314682937899704,4.194760972099829,6.128435418301352,4.845628936412669,11.295142199864344,2.185694625505952
4.177088418615858,4.310740758350525,4.595840771869482,3.191240973963497,8.585189983472107,4.115872291716311
4.454711470346774,5.4509325501946435,5.457305922072926,3.35124476789957,8.088393595330967,3.043599124742323
4.436827418522258,4.6546943970953985,5.068743902202217,2.516044920716533,9.197364306494148,3.388993776339413
3.723490820995412,5.727887303626071,4.403886546607631,2.374021510420296,8.474502196992201,3.5808018919576434
5.349349104554328,8.636645635302322,5.511015941727659,-0.31147890201643036,11.939084947864519,3.651280685376156
4.353870508002769,4.467255788573468,3.5257608482039187,0.9558626353977973,7.889834187137561,2.985840004442636
4.829865510550212,5.282402106465019,3.8562403080281307,3.9156630971198614,8.120931760474491,4.552144443747897
5.342183460992992,6.867631829302922,6.565428344274219,1.2604405641634677,11.086788967403422,3.1243948808571127
5.302973951513633,8.204090100013254,5.59627386142792,1.0729586713225439,11.439284178356512,3.425123265420151
5.5588293333966226,5.626455020856719,5.532740433740456,1.5644790390230028,11.457984268133128,1.986125792357459
4.715827772750635,6.254863895057577,5.294333399473789,1.022434542540748,10.465200500406267,5.025003132228832
4.397303549174396,7.508602399987504,5.762235802090023,1.5240098087303733,9.743951245715722,3.424549478177076
4.734921267995878,4.373162119816611,5.485285211022276,2.704329561320643,10.605285702175548,3.7452398293176583
3.349602485235634,3.358533278389802,3.2635475485946666,4.044860907199943,5.91002622731576,1.7243479812801767
3.52740337042695,4.393796763966112,5.3236963260759005,3.609854875571482,8.439729191913113,2.4449950600268133
3.623166554428021,4.39257814157261,5.772352057409654,3.4998798732652885,9.018026879203191,4.4830916887138965
3.886150602734806,5.988751890488451,4.950707258057659,2.629515421571222,7.268909109646664,3.41350458812155
5.249857371064934,6.781517090885772,6.793520882409024,3.848532768396712,9.593093009968216,1.1710906574829534
3.963695967174622,3.4787339075324937,5.775655963988433,2.670690372741309,10.335534629733896,4.1597154501969955
4.44024410911893,6.24565451201974,6.140343425523444,2.3217219464327843,10.108468829624835,2.4855600971962835
6.371630558954906,7.084091671599255,7.55572973606753,3.4898799575420627,12.05097239491191,4.325709314556329
4.461228466730691,7.025675683671929,5.629575513805574,3.232401959672666,8.679687065869095,3.0300571013558844
5.645830940611528,6.3082434041746085,6.735491513958031,1.1869501533774207,13.098434154380227,2.975901988484889
3.9397552625967287,4.593139979494493,3.412417588049685,2.8300265269833287,6.728900321912409,4.319186599778374
4.6084770205637335,6.439608631368265,5.87920017742332,3.6689934657661007,9.238094481935363,2.2463891332543
3.9258649883190655,5.978791470656002,3.140051017192512,2.9130099231815785,8.178035844510829,2.1573503858859304
4.477809696797829,6.215909060734033,4.253210241672774,2.5959493625862575,7.450244136873691,2.855759352244779
5.77217442461894,5.376577107234132,7.645739492427028,2.91260781314742,12.166911302659464,3.7557726499816915
3.3208892831966814,5.148923723124932,4.731109445890879,2.32786514333931,7.276270076533288,1.8334025477368385
5.289168271206707,5.544860219532308,7.34656656089257,3.2230601664036764,12.33844488566751,1.3495712242064664
5.06986213667022,6.5951382482584835,5.368187752982927,2.0775722735059685,10.804719253034735,3.7530946979939626
4.238488741106874,4.1047543057078135,3.6562398998301067,3.4243691199739272,8.489552509386108,2.5608399504975643
3.528204399416421,5.264526546959485,3.857767202346078,2.7746046040981227,6.8933309869451795,2.7918499195595587
4.892279044854945,5.375680140547573,5.56431034209552,2.259119386884375,10.638523068795433,1.1120280513656784
4.297904716275148,4.305270066014626,4.946893432615157,3.9058752764742186,8.291969565104313,2.525859647342422
5.064342550946516,7.068162687428916,6.768023029703218,4.9922737852863275,11.00537732781887,3.2139389757839005
4.83960655471683,6.371251076393581,5.048336129713384,0.620963732223029,10.010276560460833,3.7417214442791757
6.800493893524001,7.476517092131105,7.722528365326926,2.5675671219357747,14.89553552948872,1.999467278736059
4.574945567138096,7.316124416159161,4.15631841770349,1.0787519955871199,9.549079033486795,4.546257851734637
3.8642487001002936,4.7135962785305505,4.884565978144106,3.639331263920123,8.414636240837876,2.5456672582001767
5.00644990242724,6.328557576398175,5.579558452612877,2.5038409363708207,10.351921698390143,2.2965183037606387
5.0505360990230095,6.609449546701611,4.870722760738492,3.079964456075672,8.975447926574345,4.569289665622609
6.454417499687171,7.124751565558557,6.788588137512319,3.529360096693922,13.397959260385353,3.119866062070849
5.76571953584555,7.52685582924548,6.151543789330328,2.181645826154098,11.931174895192877,2.304253509302367
5.20158693831675,5.958134591152026,5.501431808979654,3.828590081533289,10.578001582926316,2.933535444374726
6.60073524684426,7.479096924628051,8.942076489111944,-0.1460575095358072,17.816382957977265,3.8763795969671673
3.7291682785506723,6.381810918354014,4.200722276242793,3.7385095324695437,6.611542441219518,4.722553579446555
4.1970783559689995,4.446492303456567,4.523182245791662,3.6517784693735393,8.538893876406043,2.374735264950818
3.9457328648032823,2.8229525338737917,2.4182819071931405,5.159739743048794,7.057842290640101,3.3300522204493777
4.429123350944078,7.330060345955973,4.104915998964601,0.5795994090095096,8.672966331154507,2.946621966455235
3.5812967615516857,7.420624714158689,3.888223337095333,0.7341843074319299,9.403440110921753,1.987422708840393
5.52276174237046,6.407492476921129,5.406909066193817,2.674974864698077,10.591993529700881,2.8790810247353584
4.591852601633053,3.9450145610128677,6.54356019501085,3.6123119656849885,10.540496193702813,3.1455317448242335
3.5094547287933966,4.488970752597452,3.914516953397178,3.3859941294678872,5.8284563184617655,4.387674324428317
3.8708422909737963,4.874619341133128,5.7292865402920485,4.062552214143643,8.079945048260088,4.47917917480871
5.1532565436195945,6.253332702597337,5.784961177669963,0.7642297919168726,11.163218470629303,2.4588227955983277
5.769463888928554,5.946075847006705,6.376691725350131,3.801680928368037,12.765128806743311,2.8038792823045657
7.4040659567616185,9.273627099238096,7.885269509049118,1.4321540578492922,16.213545100224763,3.249019793029171
9.02041022227275,10.834917597558837,9.594206473894209,1.1907083877754563,20.970137533834915,1.7814331631778044
5.266425725535648,5.062020105716342,7.555220728585508,1.7146277692032914,12.165732600369287,3.4581318415934543
3.892605810951547,5.881802542646434,2.1429950842003285,2.952066599183595,5.659840346927297,3.0701874752349596
3.043761870589788,6.386446852535679,1.6122161261511092,-0.419297071345194,7.414117635470539,1.9534202906560851
5.102688184900877,6.564648517337937,5.129517353844764,3.001721697727799,10.459781947338472,2.0610128747050283
4.043459137747208,4.996133975678702,4.6279870196847765,1.459504167721682,7.5174442828506365,4.437794016273606
4.404828166213342,5.552824951805821,5.6649325909773545,2.7895228847273237,8.694079275105794,2.9239514293838327
4.22214283771232,6.127399604680881,5.265230035739795,2.272180796487923,7.934318763223621,4.690915033021625
4.673068924819967,4.232397319312749,4.858823011939397,4.66444273151852,9.913850811442488,2.7220397414585458
6.059556262477145,7.513946965454447,7.6485999557189075,1.8820553170402243,13.187936815655448,3.0822639813382584
4.982548581741125,5.882084632278315,6.582743984893856,1.9945172717298751,11.196079612637684,5.324222620382294
4.655150169944455,7.7929751829005,5.409208001216021,1.0972534944793115,9.75115597897991,1.8237205843913173
3.854148140037176,4.969975406232218,5.386805712524017,4.196708394259766,8.869301066688063,1.389358562721739
3.3587388861586107,6.316626497278131,4.201384149590739,2.6374074805783785,5.850623415111049,4.4772822130060375
4.338052063663954,4.524311365881947,4.346569036881071,2.880856448565477,7.233653512419063,2.2707102918237996
4.761435056707432,6.638694223510225,6.0292518957074375,2.0025613540507026,10.5407712540521,2.9381775644939445
7.048169467448199,8.657569731239429,7.728782590026877,0.10490823469625954,15.994958568802677,1.9087922769242573
4.953909241598957,5.374861993734175,5.525249088353444,3.339657377324199,10.409446197853871,3.337659409695861
5.951924767095962,7.419320881732903,7.9948783392855365,0.3273676737472073,13.028771545334635,1.6979695881374635
4.325938603906238,6.8284574407378384,2.4450664753661515,2.7944205151037735,7.590832310277988,2.910389331158323
3.7322360398133583,4.698444335526758,2.884551869653789,3.1695380234210226,5.509432577213872,3.6489008041210336
3.9131269326308815,3.5111642834611185,3.2960565062565115,6.096922654518323,5.935591943923972,2.461808147261865
4.120546470454381,5.392983643976935,4.327285822885576,1.6581033384678823,7.168669650597022,2.301260727746374
7.617079087133296,8.004655992340783,7.932470917367265,2.040627632188077,17.485394692944958,2.272630439164281
4.036113380759406,4.983772442095523,3.0987877329863585,4.754833250379505,7.314106271350322,1.8923342851205436
5.769914365021423,6.978326595336302,5.354756332710597,3.4722577050678876,11.821337549982417,2.562275063905472
3.9658743190707466,3.55022210305523,3.675032640547176,3.0046625839963923,8.465801793763431,3.2733578800140517
5.886716631947433,5.561058292626755,8.914140724023325,3.2816841923097027,16.83549814393296,2.55221348180885
5.233129255530518,7.005196091056043,7.604871203277665,2.1505338643720986,10.478773403297081,2.6457013828418234
4.657152061508024,5.424433365338344,4.815402643823376,3.1415796372966005,8.380190732832995,3.065398045442112
4.774801231571008,3.5000568897504407,4.981217941264209,3.2067456833930583,8.799675007673732,2.421954958118471
4.183513039964784,6.258357076572919,3.60430904277649,2.2241232155078707,6.759305433572833,3.74145332262189
5.302449946736656,6.864819702010896,3.96431953351139,0.6401321709395758,8.757999246014007,4.193697348287334
4.36740772298184,4.943532898945356,4.820527536573316,3.1858807144830483,8.361997669841845,2.660118752495036
3.6997043395044504,3.6728741284462094,3.2718523562604247,4.02733234003632,5.156831113597972,3.7739669447408053
3.658253144818712,5.784061041133049,4.143402613156702,2.2218439274157165,7.514344001943141,2.8735768599286793
4.999246399186022,6.638597021746452,3.9690405501425454,0.6763268957105177,9.40999227331236,3.163210466707234
6.767356524802849,10.439958807486923,6.575382066492591,1.887350298308088,14.360451778463668,4.2724317780577215
4.985706746768801,6.695895345493739,5.704333842071632,2.622555989170257,10.858519470185426,3.5026303323228682
