d,e,a,c,b
-1.170016059333441,1.5944454317614967,4.076427190535794,-1.4831972144192538,5.321870938815377
1.1011175211851116,-0.04799995894275841,-4.2892034057835895,-7.202784270889409,1.4011544196039376
-0.802375495137105,-1.1684437881728778,-3.7574538589949222,-2.647079325308754,-0.5836483280622244
0.6240881317831657,-0.8547117975996462,-4.8930873729935085,-7.2003844193894455,0.014204760108793124
0.10635287080503285,0.19020489776895227,-1.2605539837169202,-3.906351330925027,2.368158058275551
1.069684051747884,0.21851305150960984,-4.204804157699034,-6.254969160158839,0.6511113835396545
-0.44311901168890955,2.1445856262217244,2.7695931975271457,-3.320675896070937,6.208822300982333
0.7952259771822768,-2.533829236216491,-7.362318071816888,-5.703362710006222,-1.5837951700191395
-0.03788246277132844,0.43637388171187796,-0.24671964020344195,-3.654686176856646,2.1785935843218383
1.9523830722126185,-0.8479390158706861,-5.951720954737038,-10.314955582725366,2.7270228115649626
-1.2455504217144995,-0.8893047402006388,-2.7967735163072773,-1.785153221237135,-0.2502222083353016
0.0012385934618038342,-1.1316634484771415,-2.3842479968584485,-4.26644463801968,4.10950561948613
0.3291606791578504,0.5768387082954305,-2.664851030101519,-6.205658238428287,0.8225406154205785
-1.2373912606345363,0.6080095635941862,1.4963040001118708,-1.489332167117946,2.9943878322842483
0.9649842766079273,0.18100083484031007,-0.877410314703913,-6.04070636691532,1.356028546613686
-0.3971081651073905,0.4538194825298661,-0.5209992236950947,-2.8838777070034785,3.20447129171621
1.4233233428417964,0.6549009674490527,-2.661393832777422,-6.766419273484807,3.0998011346128993
-1.3122809910185675,-0.12168517461944753,-0.9847868486900375,-1.784808657659371,3.5213888343187505
0.4557736826344306,-0.6250543226006305,-4.068624260176257,-4.628879579379348,0.18309588957100964
-2.3525533092408057,-0.66322091831903,1.5899911685877512,1.932817213935454,3.1791104830652293
-0.6595986572186331,0.8004175798544383,1.2084702382866555,-2.416623669835664,2.9503316026484705
0.542662395467616,1.5848689794527904,0.6552197858378707,-6.4735722196151535,5.505266733053374
-1.250653694191043,-0.11417046576538821,0.035732053131124125,-1.5181387396638606,1.9664264301901149
-1.5093228009562183,1.2357508181332104,2.408587872882957,0.9562621961716316,4.3653244707241114
-1.4675967738325866,1.7501460976153482,2.3549600398713,-0.5446460349131476,4.885939598339219
1.3482747389973782,1.5418897288394624,-1.0078006852023123,-7.000084019418726,2.4414907917652773
1.719378572271471,0.04578854800599142,-3.578255805093416,-5.714241520706828,0.6513834307527243
