c,d,e,a,b
2,1,0,4.665281479138041,0
1,1,1,5.271253926715686,0
0,0,2,6.338361185646926,0
2,0,0,5.411388741012045,0
2,1,2,5.891024491438052,0
0,2,2,3.617189425722967,0
0,2,1,1.8622615758454826,1
0,0,1,5.793612193766887,0
1,1,1,5.222751144287502,0
2,1,0,4.665036305775159,0
0,0,2,6.6918422269333755,0
2,2,0,4.3471380572575296,0
1,0,0,4.883578860062596,0
1,2,1,3.4669300125921483,0
0,1,1,5.962813087646292,0
2,0,0,4.349032540198784,0
1,0,2,5.154355341370419,0
0,1,2,5.713368375247148,0
1,0,2,6.9567367341067925,0
1,0,2,9.088099082901165,0
0,0,0,5.512560547721131,0
1,2,2,5.215924317810452,0
1,0,2,7.991936983997509,0
2,0,1,5.756474700655129,0
1,2,1,3.54828009150551,0
0,0,1,7.610322408604487,0
0,1,1,2.9479639864843676,0
1,1,2,5.7778414731687135,0
1,0,1,5.127270238309075,0
0,2,2,4.450931271131196,0
1,2,0,3.3533834556989017,0
0,1,0,2.2560190786911356,1
0,2,2,3.8361020655312177,0
2,0,2,9.138855661063234,0
1,1,1,4.89120652179407,0
1,0,1,5.127183778486089,0
0,2,0,2.2802711773045017,1
2,0,2,9.743772330321708,0
1,2,2,3.0776940364933756,0
2,0,1,6.332129302924138,0
0,0,0,4.254929512455259,0
0,2,2,4.3526881479738915,0
1,2,1,3.740503092871399,0
0,1,1,4.7801788326137,0
2,1,0,6.2643509982028,0
0,1,1,4.149058409638246,0
0,0,2,5.727708530187792,0
1,0,0,5.244690491988346,0
0,0,0,6.052022992364492,0
0,0,2,6.391337638632223,0
0,2,0,2.5010541547509333,1
0,0,0,4.68959398061915,0
1,0,0,4.973810029780829,0
1,2,2,4.048593044331662,0
1,2,1,4.354562141686947,0
2,0,1,6.269297350315117,0
0,2,0,1.6247369936680092,2
1,1,0,2.1066469011117928,1
0,2,1,2.610418721968138,2
0,1,2,5.013598613170993,0
2,1,1,5.542709772813624,0
1,2,2,3.904030812502076,0
1,2,1,2.1328731350146812,1
2,0,0,6.095920436463744,0
1,0,2,7.7125255540253175,0
2,0,1,6.060211173498063,0
2,2,2,5.267481529509619,0
1,1,1,4.305976252471087,0
2,1,1,5.194294892519491,0
0,2,0,1.9193523653676163,1
2,1,2,5.832921198450368,0
1,2,2,3.4026761690875515,1
0,1,0,5.049095125141635,0
0,2,1,2.62646126244753,1
0,1,0,3.3636219405593506,1
0,0,1,6.820361336927337,0
0,0,2,7.637171210334166,0
0,2,1,1.8311177451174514,1
1,1,0,3.2666251633623045,0
2,0,1,9.679655993962722,0
1,2,0,2.4956776186858427,2
2,0,1,7.576184598254621,0
1,0,0,5.430524555864411,0
2,0,0,5.519848210619866,0
2,0,0,5.7987336260804945,0
2,2,1,4.307769514046234,0
2,2,0,3.3676740385646555,0
2,1,2,3.8089679761364845,0
1,0,2,6.639791112448322,0
0,2,0,1.0161890553952335,0
0,0,1,3.681114547841503,0
2,2,0,2.111543780995908,1
1,0,2,4.941514598495308,0
2,0,0,7.521550292304593,0
2,2,1,3.527052918250215,0
0,0,1,5.020958380005215,0
2,1,2,7.1390004249455945,0
0,1,1,3.923512970928574,0
2,2,1,4.678305587297485,0
1,1,0,3.4196575257306243,1
1,2,0,2.311521165188621,2
1,0,0,4.770363619215947,0
2,2,2,5.904167173908075,0
2,1,0,3.8179500784178915,0
2,0,1,4.2287145224097245,0
1,0,0,5.182233481243454,0
1,0,2,8.115893006484068,0
0,1,2,4.445210350326398,0
1,2,1,2.3427478468383254,1
2,1,0,3.755352038239055,0
1,2,0,0.06942496471679771,1
2,1,2,5.348864789675426,0
1,2,0,1.6342440137730785,2
2,0,1,7.4374650525925645,0
2,1,0,3.8948496901972955,0
0,1,0,3.86383340955068,0
1,0,1,4.767078416947,0
2,1,1,7.856474221539761,0
2,1,2,5.512447084396991,0
1,2,0,1.3526232934435203,1
1,2,2,5.730793603666152,0
2,1,0,3.245941838856192,1
1,2,1,3.681506215564011,0
1,2,2,7.242919954243559,0
2,1,1,4.846199421094556,0
2,1,2,4.450095978327173,0
2,1,2,6.430679626716725,0
1,0,2,6.4577977467547205,0
0,1,0,2.2079514049612055,2
0,1,1,4.666523071763894,0
2,1,2,7.399883837640948,0
2,0,0,6.135470160270535,0
0,1,0,3.4918320439046364,0
1,0,1,4.605040548220607,0
1,1,1,4.228874705168566,0
1,2,0,3.197489940170809,1
1,1,2,4.650036517131895,0
2,2,2,5.467403424814999,0
0,1,0,2.2141382236081997,1
2,0,2,8.634415307981433,0
2,0,2,6.821423644582329,0
0,1,2,5.926330110780437,0
2,1,2,7.144257379163859,0
1,1,0,3.7783543807470665,0
0,2,2,3.6185794429309617,1
1,0,1,4.857266475957458,0
2,0,2,6.372664554138005,0
1,0,2,9.249187769738777,0
2,1,0,3.5123308169643597,0
2,2,0,1.0597290660318277,2
1,1,1,5.042941315275112,0
1,1,0,3.2143978896214898,0
2,1,0,4.44301880543394,0
2,2,1,3.9740976577774507,0
2,1,2,5.144859563098188,0
2,2,0,0.9370545610935745,1
0,0,2,6.443558410426815,0
1,2,0,3.5530853859211917,0
2,0,0,5.3154923166315395,0
1,0,0,5.314074552747822,0
0,1,1,4.884877898486663,0
2,2,1,3.3899825682094664,0
0,2,2,2.990410493754813,0
2,2,1,3.4111544289938585,1
2,0,1,7.57543247734877,0
2,1,0,4.829573533987234,0
2,1,0,4.595582958480465,0
2,2,2,3.7328196839448395,0
1,0,0,6.97907296036684,0
1,0,2,7.171421050897572,0
0,0,1,5.236069972612653,0
2,2,0,3.652182463059438,1
0,1,1,4.802233037085564,0
2,2,2,4.888670249880158,0
1,1,1,5.404031928960241,0
0,1,1,6.085651727323424,0
1,0,2,7.698985073860104,0
0,2,2,3.565039534390192,0
2,1,0,3.2886910361218877,0
0,2,1,1.705115441499048,1
2,2,0,2.1944778713175968,1
1,2,1,2.7696975262912913,0
2,0,2,6.481941822221028,0
2,2,0,2.6936791149828343,1
2,2,2,4.856230682982184,0
1,1,1,3.700660788325985,0
1,0,1,4.384013739911809,0
0,2,2,4.701126900574163,0
2,2,2,5.743655023131937,0
1,0,1,5.781640138616532,0
1,2,0,2.4123944461538134,2
2,2,0,3.1333563109786273,0
1,2,2,5.111056367399338,0
0,2,0,2.3301433396920475,2
2,2,2,4.872175542210457,0
0,2,1,2.332606556229159,0
2,2,0,2.2276283703355713,0
2,0,2,8.266056152257498,0
1,2,2,6.197617104604677,0
1,2,0,2.4807319701963726,1
1,0,1,6.909904598454336,0
0,2,2,4.935447547382516,0
2,2,1,3.9614681888757057,0
0,2,1,0.9418113236168595,1
1,2,0,1.734200064536694,1
0,2,1,3.8081375962294985,0
1,0,0,4.930352837046062,0
2,1,2,7.511899767653226,0
2,1,0,3.5152072325559995,0
1,0,0,5.673095960508972,0
2,1,1,4.634562877180701,0
0,2,2,3.1171492144482085,2
1,2,2,5.103830504639479,0
2,2,0,3.649401862611014,0
1,0,2,5.769294621072251,0
1,0,0,5.869377400565814,0
0,1,1,4.2632651210437205,0
1,1,0,4.458491734017716,0
0,1,2,5.948660431287453,0
2,1,2,6.637368555846995,0
0,0,1,6.5487383589904855,0
0,2,2,3.4040965180782043,0
0,1,0,4.109333789522478,0
0,2,0,-0.35425175030354383,0
2,2,1,3.897884835619287,0
1,2,0,1.8038391006779757,1
0,2,2,3.889653062302022,0
2,1,0,5.815763194491591,0
0,2,0,3.201573643995986,0
0,0,0,5.562753998039338,0
1,0,0,5.275302258265295,0
0,2,0,-0.03762062222592055,1
1,0,2,7.493242640816457,0
0,2,1,3.070342642085367,0
0,2,2,3.3480653246141836,0
2,0,2,7.28633491627644,0
0,1,2,6.912022382417234,0
1,2,1,4.598932474189924,0
2,0,2,7.336848741680977,0
2,0,1,7.628046975218733,0
1,1,0,4.283945876780919,0
2,0,1,6.6971198300914585,0
2,1,0,3.689939982664482,0
2,2,2,5.173968201288471,0
0,1,2,4.992028221720553,0
0,1,2,3.3292907075654536,0
2,0,2,7.734540497826892,0
2,0,2,9.452727898179866,0
0,1,0,1.9787457805548667,1
2,1,0,4.956641486497255,0
1,1,0,4.605127446216955,0
0,2,1,2.2886437481911606,1
2,0,1,7.433265841736515,0
0,2,0,3.891012879800651,0
0,2,2,4.282234864006191,0
2,1,1,5.580355745868284,0
0,0,2,6.599016939430407,0
2,2,2,6.1054027343273765,0
1,2,1,3.8992716549077344,0
1,1,2,6.399869526168497,0
1,0,0,4.547627975128583,0
1,0,2,6.755494862839017,0
1,2,1,4.3462380643979275,0
2,1,0,6.6538757780000655,0
2,1,1,6.678045948355969,0
2,2,0,3.8525161171630047,0
2,0,2,7.01115814046134,0
2,0,2,8.361222968491239,0
1,1,1,4.237624308931614,0
2,2,2,6.363110185873898,0
2,1,2,5.965344118391695,0
1,2,2,2.3516142165714653,2
2,2,0,5.65837396880658,0
0,2,2,4.270809781584873,0
2,0,0,5.5919818790820806,0
0,1,1,4.703592966845974,0
1,2,2,2.7962885652444003,0
2,1,0,4.058574630671372,0
0,1,0,2.239985456619137,0
0,0,2,5.6285012085464095,0
2,2,0,2.2753740370954407,1
2,0,2,8.545528152144604,0
0,0,2,6.7511188643813025,0
0,0,1,5.516657426852808,0
2,1,2,5.795429164410276,0
2,1,2,5.971414150263395,0
0,2,2,3.3639796033181004,0
0,0,2,6.896974425350865,0
0,1,0,3.8266895504387737,0
0,0,0,4.6303695836182435,0
1,2,1,3.3619923378981174,0
2,2,2,5.8927361646744805,0
1,0,1,7.105917945479029,0
0,0,0,4.184014481813375,0
0,0,0,4.324572161622398,0
2,0,2,8.5303736986383,0
2,0,2,9.22275989088368,0
0,1,1,5.150238374632986,0
0,2,2,4.490598236036029,0
0,2,1,3.2418610584550653,0
0,2,0,0.7544553728561008,2
0,2,2,2.9791480285691625,1
0,1,1,4.410068987885042,0
1,1,0,3.4948470859126903,0
0,0,2,7.046367303758252,0
2,1,2,6.847236179694394,0
1,1,0,4.710670447951405,0
2,2,1,3.1406676328101018,1
2,0,1,7.001114709306006,0
0,0,1,3.9371017100713,0
2,2,2,4.72904411046431,0
0,1,2,6.223560092858623,0
1,1,1,3.8760861146730794,0
2,2,1,3.889169634766681,0
2,2,2,3.9275855640421273,0
2,2,2,5.320027548368005,0
1,1,2,7.87920423185537,0
1,2,1,2.171419103244556,0
0,1,1,3.826880041134968,0
1,2,2,5.1028597554873185,0
1,2,0,3.5370331835051507,0
2,0,0,6.203366806101502,0
0,2,0,2.6909465328382565,2
0,1,2,4.366438673335733,0
0,0,2,6.758910838924951,0
1,1,1,4.5627763300570185,0
0,1,1,3.269094485953268,1
1,1,0,3.678256366685728,0
0,0,0,3.774241947536235,0
1,2,0,1.3984999500238078,1
0,1,2,5.389530769410942,0
2,0,2,9.699867926902716,0
1,0,0,3.8630603398511196,0
1,2,2,3.2719130596126162,0
2,0,0,6.026060840399874,0
1,0,0,3.5859309232232013,0
1,0,1,5.39301556749395,0
2,2,1,4.566043905643886,0
2,1,1,4.787292857023362,0
2,2,0,3.018211956937339,1
2,1,2,8.058076743714482,0
0,0,2,7.169664357590728,0
1,1,2,4.413103778260646,0
2,2,1,3.4554981258535626,0
0,0,1,7.296424911399601,0
2,0,1,6.681110931934258,0
0,2,0,0.4956124172186269,2
2,1,2,6.928768928687513,0
2,0,2,8.309967341099695,0
2,1,0,6.252208038195781,0
1,0,2,7.625236317521691,0
1,2,0,3.2761654092854426,0
1,2,2,5.775782928919482,0
2,1,1,3.836342305400666,0
2,2,0,2.929162436704365,0
0,2,0,1.5890512463368291,1
0,0,2,6.472236760265828,0
2,1,1,5.234410682341952,0
2,2,1,3.6156583904173094,0
1,2,1,4.364649662109122,0
2,0,1,6.2935527861401095,0
0,2,1,4.17339256650944,0
1,1,2,4.8444115992132515,0
1,0,1,5.549239120415181,0
2,0,1,4.551863934616723,0
1,0,2,5.661270301062395,0
1,1,2,7.733747481483804,0
2,0,2,6.566609898184015,0
1,0,2,7.274349401022037,0
0,2,2,4.528669976805745,0
1,1,2,6.235961460698641,0
0,0,1,6.964193660974398,0
0,2,1,5.214977943103604,0
0,1,2,4.984286235881959,0
1,1,2,5.51072076679213,0
2,1,1,6.471231685723573,0
2,2,0,2.3802669090034883,0
0,0,2,4.897460954390556,0
1,2,1,3.762031583462469,0
0,1,0,2.5096215081528848,0
0,1,2,4.729261488414525,0
0,1,0,2.536976878570432,1
1,2,0,2.1772722788601455,2
1,0,1,6.432833983678676,0
1,1,0,2.8525379189919042,1
0,1,1,7.212884280775972,0
0,2,2,1.5439455442911467,1
2,0,1,8.10637285738414,0
1,2,2,4.14692411306236,0
2,2,2,4.338030290652628,0
0,0,0,4.309857376861898,0
2,1,1,6.403520676764603,0
2,2,2,4.674169899647513,0
0,0,0,4.414925749737478,0
1,0,2,6.928250750283938,0
1,0,0,4.280575125454652,0
2,0,1,7.879748759460399,0
2,0,0,6.421420519406468,0
0,1,1,4.397264196899676,0
0,2,0,2.845114239036466,0
0,0,0,5.480938612632352,0
0,2,1,3.1403885192708882,2
2,1,0,4.173691855851466,0
1,2,2,4.445605364190884,0
1,1,2,6.3662622861175,0
0,0,2,7.768743280099013,0
2,2,0,3.064116425863164,2
2,2,1,4.780850234282403,0
0,2,0,2.4492249185986124,1
0,2,1,1.3445160461180536,1
0,2,0,0.516899940513823,1
0,0,1,6.936930139248041,0
2,2,0,2.696454283181316,2
1,2,0,1.5373475764386928,0
0,2,2,5.323658344371501,0
1,1,1,3.4353003671034306,0
1,2,0,3.6779906162117575,0
0,2,2,4.53178247495286,0
0,0,1,5.836375026352381,0
1,0,0,4.236049210011721,0
0,2,1,3.60042079454432,0
1,2,0,1.6762287864152112,1
0,0,1,6.101414916246286,0
2,0,2,7.9836384813939585,0
2,1,2,6.645673094601735,0
2,1,0,3.463256237523913,0
0,1,0,1.8702397800101183,0
0,1,1,3.9514088495446127,0
1,2,0,3.025982599664155,0
1,2,0,2.057646854279712,1
1,0,2,5.699278622799635,0
1,0,2,7.584447166701691,0
2,1,1,5.525070185363063,0
2,1,1,5.483348154039503,0
2,2,0,2.9590136027424294,0
1,0,0,3.8654221633245127,0
1,2,0,1.7246530197017556,1
2,0,0,5.627140667800327,0
2,1,2,7.197268628720643,0
2,2,1,4.297370431695977,0
1,0,0,5.334212327079161,0
2,1,1,7.528506066144718,0
0,1,0,3.4845019004230267,2
2,2,2,4.288700190120705,0
0,1,1,4.403697108314211,0
0,2,1,0.210627099665047,0
0,0,1,5.493734106439888,0
0,0,1,5.355311438180543,0
0,1,1,2.628485535936913,0
1,0,2,5.631080587518642,0
1,1,2,6.55056969686081,0
0,0,0,4.256657259259841,0
1,1,0,3.245460566766117,0
0,1,2,5.782087764846225,0
1,0,1,6.444207587760849,0
1,1,1,5.56318830751209,0
1,2,2,3.8722119877199166,0
1,2,2,4.581757153651523,0
0,1,2,7.273701622581363,0
0,1,0,3.6005721643296744,0
2,1,0,4.0898926147638806,0
1,2,0,3.2319560599567185,0
1,0,0,5.817645628452889,0
0,2,2,5.782621743751697,0
0,2,0,1.6417282242969289,1
1,1,1,5.081510702774848,0
1,2,2,5.365998491887324,0
0,1,0,3.6375719802449837,0
1,0,2,6.858908969096849,0
1,2,2,5.748493309316701,0
1,2,2,2.398305653426763,1
1,1,1,4.9089216267063485,0
2,1,0,4.729691259494714,0
2,1,1,4.168828931000628,0
1,0,1,6.59985571777691,0
2,1,1,5.1010457575061485,0
0,2,2,3.108472278629251,0
1,1,2,5.415167644197523,0
2,2,1,5.824859436912154,0
2,0,1,7.314988713627406,0
1,1,2,3.706355534025226,0
2,1,2,6.85374262924344,0
0,1,0,3.274957317756111,1
2,1,2,5.902973019791335,0
0,0,0,4.38741097201693,0
0,0,2,5.628658000574713,0
1,0,2,7.574615799532085,0
2,2,1,3.4915780596277397,0
1,1,2,5.528647481393208,0
0,0,0,3.5157576143108904,0
2,2,1,5.540450192414177,0
2,0,0,3.345527524140916,0
0,2,0,1.4999845191592598,1
2,0,1,3.709245402313105,0
2,1,2,6.657863340760609,0
2,2,2,3.963767836014817,0
2,2,1,4.443199861448811,0
1,0,2,6.427504730926472,0
1,1,0,5.68497286731551,0
0,0,2,8.147014412166875,0
2,0,2,7.008023473569875,0
2,1,2,7.68049006485375,0
0,2,0,2.425440570175555,1
2,2,1,4.319756074760929,0
1,2,0,1.52992447670854,1
0,1,2,4.9294692619367915,0
0,1,1,4.559887613131335,0
0,2,1,4.053673974269849,0
1,0,1,5.265854663545182,0
1,1,2,6.032028333818803,0
0,2,2,2.4405817829451655,0
2,1,1,6.2366524294020005,0
2,1,2,6.925194129979758,0
1,2,2,4.8039541119356475,0
1,1,1,5.153016746525003,0
1,0,1,5.620451058583385,0
2,0,0,6.3054313631222865,0
0,1,0,3.524885741310982,0
1,1,2,5.356982487054456,0
0,2,2,3.235326016413114,1
0,0,1,6.627249734440777,0
1,2,0,1.908331217899884,0
0,0,2,7.1737839023660035,0
1,2,1,2.773122870345539,0
0,2,1,2.2176608128819373,1
0,2,2,4.515914475612654,0
2,2,0,4.983975368681213,0
2,2,0,3.2755580822749,0
2,1,0,4.409626371675265,0
0,1,2,5.907183822645916,0
0,0,2,5.745688600260553,0
1,2,2,4.65231004674551,0
0,1,0,2.7033232321161007,0
1,1,2,4.361663106573197,0
0,0,2,8.260025557470893,0
2,1,0,4.078212722572739,0
0,0,0,3.872341596453993,0
2,0,1,6.395703152156902,0
1,2,0,1.4672697419907859,2
1,2,0,2.1353483362498498,2
2,0,2,5.035189621458219,0
1,2,2,4.737744026690175,0
1,2,1,1.780826023168336,2
1,1,1,2.852674754385922,0
1,2,0,3.7030406415008734,0
0,0,2,7.209996373360019,0
2,1,1,4.104217750225768,0
2,2,0,4.188672366032334,0
2,0,1,7.233447350970918,0
0,0,1,5.4418318927902645,0
0,0,0,4.411916901339677,0
2,1,2,5.4453874731853205,0
0,0,1,5.117765313057198,0
1,1,0,6.0417735113523054,0
2,2,0,2.9325928249897752,2
2,0,2,7.063981013764871,0
2,2,0,3.562484634966994,0
1,2,1,3.692556833522881,0
2,2,1,3.031102738445739,0
0,0,1,5.1763305737755925,0
2,1,0,3.2522977358861507,0
1,0,2,8.991615099025756,0
1,2,2,4.986635038454907,0
0,0,2,5.559915899864139,0
1,2,0,2.439120129183024,0
0,1,0,4.684777503631654,0
2,2,2,5.363265652127581,0
2,1,1,5.439138849122699,0
2,2,2,5.381789487622456,0
0,2,2,2.8072477424519624,0
1,1,1,5.327780230515235,0
2,1,2,5.18350872444884,0
0,1,2,5.585928129735898,0
2,1,1,6.849768566909606,0
2,1,2,6.28862229125724,0
1,1,0,4.391409629164472,0
1,1,0,3.1515201222092517,0
2,0,0,6.158356088909974,0
0,2,2,2.8497124347180414,1
2,1,2,3.912337479273901,0
1,0,2,7.32329290706795,0
2,2,1,4.687060384499978,0
1,0,2,6.838282687849303,0
0,2,0,1.120900854825777,2
1,2,2,4.3402615942814435,0
1,2,2,4.922913658934466,0
2,0,0,7.262537502521235,0
0,1,0,4.1040401856936555,0
0,0,0,5.185382742331267,0
0,1,2,4.394268086464382,0
2,2,0,2.430450895177526,1
2,1,1,2.9092845212121685,1
2,0,1,6.610859061677194,0
0,0,2,6.774157028706769,0
0,0,2,8.305542413963172,0
0,2,1,-0.11611992322284204,2
1,1,0,3.443876310126741,0
0,1,0,1.7590383840170574,1
2,0,2,7.648503698210507,0
1,0,2,6.43397945960544,0
1,0,0,7.43268701260379,0
1,1,2,7.163423155455463,0
2,1,2,6.620622141278984,0
2,1,2,6.538562069234355,0
2,2,2,2.7346593274202236,1
0,2,0,1.844155663157012,1
2,2,2,4.6408984289307815,0
0,2,1,3.538731799782907,0
1,2,2,3.7200438063760473,0
0,2,1,1.7293702275656484,1
1,0,1,7.295568773009538,0
1,0,0,4.475283629072829,0
1,1,1,5.02462164758191,0
0,2,2,4.440792966477067,0
1,1,2,7.767318050796417,0
0,0,1,5.6003463648902905,0
0,0,2,6.8492435425731815,0
0,0,0,5.482970698429558,0
1,0,0,6.373138953901366,0
0,0,1,4.642776791566792,0
1,1,1,4.963471686475797,0
0,2,0,3.2490391950903,1
0,0,2,5.090625198520743,0
0,0,2,7.175097248001518,0
0,0,2,3.197798325164404,2
1,1,1,4.749493394680195,0
1,2,0,1.9081070425253313,0
2,0,1,7.304516940475764,0
1,2,2,4.715856022744241,0
1,2,1,3.368045404504134,0
2,0,1,7.711104072658995,0
0,0,1,4.959116785640499,0
1,1,0,2.7349057922254802,0
2,2,1,2.3808525230537896,0
1,2,0,2.5408974223380767,1
0,1,0,5.364730677891367,0
