c,d,e,a,b
1,0,2,8.437203186636973,0
0,1,0,3.0937522944539766,1
2,1,0,3.689939982664482,0
2,0,2,7.28633491627644,0
2,1,0,6.000888907613031,0
0,2,0,1.8408654405726306,1
0,1,1,7.212884280775972,0
0,2,2,3.1171492144482085,2
0,1,0,2.5096215081528848,0
1,2,0,3.5370331835051507,0
2,2,2,6.1054027343273765,0
1,1,1,4.9089216267063485,0
1,1,0,4.458491734017716,0
0,2,1,5.214977943103604,0
1,2,0,1.9269797632950456,1
0,1,2,3.4361669364731586,1
2,0,2,8.545528152144604,0
0,2,2,2.990410493754813,0
0,1,1,5.150238374632986,0
0,0,1,6.5487383589904855,0
2,1,0,4.265783327354483,0
1,1,1,5.271253926715686,0
2,2,0,3.2755580822749,0
2,1,2,6.6251743245820345,0
1,2,1,1.780826023168336,2
2,1,2,6.847236179694394,0
2,2,2,3.9275855640421273,0
0,1,2,6.223560092858623,0
1,0,2,8.306210004475037,0
1,0,2,7.734033529758107,0
1,2,2,2.8415197186842973,0
2,1,1,5.1010457575061485,0
1,2,0,1.8038391006779757,1
0,2,0,1.4719728748882976,2
1,0,2,6.793518037134478,0
2,1,0,4.078212722572739,0
1,0,0,5.430524555864411,0
2,2,0,2.929162436704365,0
0,2,2,3.058001340224016,2
0,0,2,7.046367303758252,0
1,2,2,5.748493309316701,0
0,0,0,4.239153379022257,0
0,1,1,3.2715380149006386,0
2,1,0,4.173691855851466,0
2,2,1,3.2576993918904065,0
0,0,2,5.628658000574713,0
1,0,2,7.6452954432660345,0
2,2,2,5.8927361646744805,0
1,0,0,4.688839897599228,0
2,1,2,6.85374262924344,0
1,1,0,2.7349057922254802,0
2,2,0,3.8752250455534205,0
0,1,1,4.397264196899676,0
1,0,0,5.244690491988346,0
1,1,0,4.710670447951405,0
0,0,2,7.1737839023660035,0
0,1,1,5.043749531387855,0
1,2,2,7.242919954243559,0
1,0,1,5.793802817758535,0
0,2,2,4.701126900574163,0
1,0,2,6.755494862839017,0
2,2,0,4.893756480716753,0
2,0,2,7.648503698210507,0
2,0,2,9.743772330321708,0
1,0,0,4.810730570816548,0
2,1,1,5.525070185363063,0
1,2,0,2.1772722788601455,2
0,2,2,5.289664351980279,0
1,2,2,5.365998491887324,0
0,1,1,3.269094485953268,1
2,0,2,7.01115814046134,0
1,2,0,1.7246530197017556,1
2,1,2,5.902973019791335,0
0,2,1,1.705115441499048,1
2,2,2,4.872175542210457,0
0,2,2,3.3480653246141836,0
1,2,0,3.025982599664155,0
1,1,0,3.245460566766117,0
1,0,0,6.97907296036684,0
2,0,1,7.00356414710588,0
1,2,1,4.379379179188056,0
2,2,1,5.340750792200804,0
1,0,0,4.297654234265812,0
1,2,1,3.681506215564011,0
0,2,2,3.4040965180782043,0
2,0,2,7.063981013764871,0
2,1,0,4.729691259494714,0
2,2,0,3.652182463059438,1
1,2,0,2.3663623047585007,2
1,0,1,5.39301556749395,0
1,1,0,3.2666251633623045,0
1,1,2,7.767318050796417,0
2,1,2,5.832921198450368,0
2,2,0,2.8945438310278737,0
1,0,0,3.5859309232232013,0
2,1,0,4.574469569888218,0
2,0,2,6.372664554138005,0
2,2,2,5.440013370661478,0
2,2,0,2.66047196642568,0
0,2,0,2.845114239036466,0
1,0,0,3.8654221633245127,0
1,0,0,5.334212327079161,0
0,0,0,5.035809767108856,0
0,1,2,5.948660431287453,0
2,0,0,6.158356088909974,0
2,1,0,3.3385580934818773,0
0,1,2,4.445210350326398,0
2,2,1,3.392515624431819,0
2,1,0,6.2643509982028,0
1,2,1,2.3427478468383254,1
1,0,2,6.4577977467547205,0
0,1,2,3.9045889670011436,0
1,2,2,4.445605364190884,0
0,0,2,6.733740559573125,0
2,0,2,8.568326961815906,0
2,0,1,8.10637285738414,0
2,0,0,5.3154923166315395,0
1,2,2,5.730793603666152,0
1,2,1,3.54828009150551,0
0,2,1,-0.11611992322284204,2
0,2,0,1.0161890553952335,0
2,0,2,9.22275989088368,0
2,0,0,6.026060840399874,0
1,1,1,4.237624308931614,0
1,1,1,4.261549699533989,0
1,0,0,3.8630603398511196,0
1,1,2,4.8444115992132515,0
1,0,0,5.659511037164485,0
1,1,1,5.56318830751209,0
0,2,2,4.555615879661268,0
2,0,1,4.2287145224097245,0
1,1,0,3.2143978896214898,0
0,0,2,6.443558410426815,0
2,2,2,5.743655023131937,0
1,0,1,5.265854663545182,0
0,2,2,4.450931271131196,0
1,0,2,8.393092244030884,0
1,1,2,7.87920423185537,0
2,0,2,8.766189709006207,0
0,1,2,4.394268086464382,0
2,2,2,4.856230682982184,0
2,1,2,7.277039350839007,0
1,0,2,5.631080587518642,0
1,0,0,4.102906772836161,0
2,0,2,8.266056152257498,0
2,0,1,7.57543247734877,0
0,2,1,3.2418610584550653,0
1,1,0,3.1515201222092517,0
1,1,2,3.706355534025226,0
1,2,1,4.364649662109122,0
2,2,2,6.107530787546492,0
1,0,2,7.574615799532085,0
0,0,1,4.642776791566792,0
0,2,2,4.022279657041794,0
1,1,2,7.605181838149049,0
2,2,1,5.824859436912154,0
2,1,0,5.815763194491591,0
1,2,0,1.4672697419907859,2
1,2,0,3.197489940170809,1
2,0,0,7.262537502521235,0
2,0,0,6.33898932632695,0
1,2,1,3.692556833522881,0
0,0,2,7.169664357590728,0
0,0,1,6.08996580183319,0
1,1,2,5.815324232525382,0
2,0,0,4.556777032589026,0
2,0,1,6.060211173498063,0
1,1,1,6.716783776713831,0
0,2,0,1.1368563555096332,2
1,0,1,6.59985571777691,0
0,0,2,7.194492807505638,0
0,2,1,4.053673974269849,0
1,1,0,3.678256366685728,0
0,2,0,2.723072734092317,2
0,2,0,1.9464840283601896,1
0,1,0,3.8952337189673094,0
0,1,1,3.0466931649643927,0
2,0,1,8.343665881205329,0
1,1,1,5.384688247414087,0
0,2,0,1.734643235114472,0
2,2,1,5.540450192414177,0
0,2,0,2.034480386869775,1
2,0,2,7.147844520337565,0
0,1,0,1.7590383840170574,1
0,0,0,3.5157576143108904,0
1,1,1,4.5627763300570185,0
2,0,1,4.551863934616723,0
1,1,1,4.963471686475797,0
1,2,1,4.413993969263328,0
1,2,2,5.4393585862888,0
1,1,1,5.081510702774848,0
0,2,0,1.3019834844747225,1
2,1,0,4.665281479138041,0
0,1,1,4.7801788326137,0
1,2,2,3.0776940364933756,0
1,2,0,3.7030406415008734,0
2,0,2,8.361222968491239,0
2,1,1,5.542709772813624,0
1,0,2,6.838282687849303,0
2,2,1,4.297370431695977,0
2,2,1,4.319756074760929,0
0,0,1,5.913545446837206,0
0,2,2,3.108472278629251,0
2,1,2,7.144257379163859,0
0,1,0,1.9787457805548667,1
1,0,1,6.432833983678676,0
2,1,1,4.06507608609424,0
1,2,2,4.574838828610158,0
0,2,2,3.841739250483879,0
2,2,2,5.267481529509619,0
0,2,2,4.270809781584873,0
0,0,2,8.1411470314394,0
1,0,2,5.617912133913753,0
2,2,1,2.3808525230537896,0
0,0,2,6.338361185646926,0
0,0,1,4.837154343054422,0
0,1,2,5.585928129735898,0
2,0,1,6.087207434598441,0
1,2,0,0.06942496471679771,1
1,2,0,2.4123944461538134,2
0,2,2,4.282234864006191,0
2,2,1,3.4915780596277397,0
1,0,1,5.127183778486089,0
0,2,2,3.565039534390192,0
0,1,2,4.69128614206799,0
1,2,2,3.1261882498688784,0
2,1,0,4.133104997781309,0
0,2,2,4.3526881479738915,0
1,1,2,5.415167644197523,0
0,1,1,4.666523071763894,0
0,2,0,2.2802711773045017,1
0,0,1,5.020958380005215,0
1,0,2,5.699278622799635,0
0,2,0,3.891012879800651,0
2,1,0,4.0898926147638806,0
2,1,2,8.745943211799817,0
2,1,0,5.8823723625849995,0
0,1,1,4.403697108314211,0
1,2,2,4.465573103984427,0
2,0,2,8.480227503565214,0
0,2,0,2.2816441101768605,0
0,2,1,3.721454711994532,0
1,2,0,3.3533834556989017,0
2,0,0,6.135470160270535,0
0,2,2,4.490598236036029,0
0,1,1,4.894855417552952,0
2,0,2,7.220530292638049,0
1,0,0,4.973810029780829,0
1,2,0,1.3526232934435203,1
1,2,2,4.3402615942814435,0
1,0,2,7.7125255540253175,0
2,0,2,7.734540497826892,0
2,0,0,5.7987336260804945,0
0,1,2,4.393219653397109,0
2,0,1,7.812568781041549,0
0,2,2,4.47840846147945,0
1,1,2,5.852304038874463,0
2,1,1,7.528506066144718,0
0,0,2,7.64111437992077,0
0,0,2,4.897460954390556,0
0,2,1,2.610418721968138,2
0,0,1,5.1763305737755925,0
2,1,1,4.634562877180701,0
0,2,0,1.844155663157012,1
2,1,1,5.194294892519491,0
1,2,2,5.775782928919482,0
1,2,1,2.773122870345539,0
0,2,2,4.53178247495286,0
2,0,1,7.233447350970918,0
1,1,1,4.444530718948352,0
2,2,2,4.155632863775295,0
1,1,1,4.228874705168566,0
1,0,0,5.962468870688947,0
2,2,0,3.562484634966994,0
1,0,2,6.43397945960544,0
0,2,1,1.6022877062802743,1
0,0,0,5.518134437571634,0
0,0,1,6.002988401772974,0
0,2,0,2.6909465328382565,2
1,0,0,4.547627975128583,0
2,0,0,6.095920436463744,0
2,1,1,3.836342305400666,0
2,0,0,6.203366806101502,0
0,2,0,2.8757514854300967,0
2,2,0,2.434578812487453,2
1,2,0,3.1427507802666126,0
2,1,2,6.537378016827878,0
1,1,2,6.3662622861175,0
0,1,0,3.6217673856291976,0
2,2,2,5.904167173908075,0
2,1,1,2.9092845212121685,1
1,0,0,6.719908963838652,0
2,0,0,5.627140667800327,0
0,1,1,3.9032791849023627,0
2,0,1,7.628046975218733,0
2,2,0,2.9325928249897752,2
0,2,2,3.235326016413114,1
