d,e,a,c,b
2,1,2,1.4583883748374251,-4.633937903696969
1,0,0,4.64690574632062,-8.291919426791335
1,0,2,2.5016941827934565,-8.4487184382574
1,2,0,1.6191050184648526,-3.747568671783687
2,1,0,1.2989887163400093,-3.050479964256499
2,1,0,1.5408496463246069,-1.966969207296347
0,1,1,2.0897032502345607,-6.297979230159696
0,2,1,1.9184354897836517,-5.395229124379316
1,0,0,4.9084442493182525,-9.314964401477505
2,2,2,-0.6534714254250703,-1.859201392350185
2,2,1,1.0855065765087788,-3.704756093466094
1,2,0,1.164320659381916,-3.8300779424028883
2,0,0,2.3769741237937865,-3.6666269471335107
2,1,0,1.251047200488554,-2.9049130436431154
1,1,1,2.6830523184341777,-5.73962616725514
1,2,0,1.2369553887192462,-3.0057340930474585
2,2,0,-0.20420989177783763,-0.13120831769146296
0,0,2,4.660441162448417,-11.041743658030022
2,1,0,1.3219258873726571,-3.593932584717904
2,0,1,2.9675122486198697,-8.257402994247107
2,1,1,2.778816247799085,-4.887279746723863
2,2,2,1.1709373235629836,-6.9936536230267565
2,1,0,1.0231143012960902,-2.6616783459483613
2,1,2,1.002315306565343,-4.436786374605514
1,1,1,2.606915870736112,-3.8830853845437514
2,1,0,2.0905556094197264,-3.754125066018836
0,1,1,4.877393664974669,-9.752769064044998
1,1,1,2.662720163026343,-6.22124054140929
2,0,0,1.746820138284832,-3.135445606557233
1,1,1,1.6319284715065003,-6.707408088216281
0,2,1,2.767401368692302,-6.4976634979054575
2,2,0,-0.3266588246519011,-0.49852697066042717
2,1,0,0.06253536776657764,-1.184336055281273
2,1,0,1.8732448832812267,-4.402593234745402
2,2,0,0.1295849271799434,-0.2372602208453125
1,1,1,2.7454583359574176,-6.2108567503750045
1,1,0,2.7951611125457374,-5.746639343691003
0,1,1,2.665612242608699,-6.589870189777934
0,2,2,1.9058242534847782,-6.8369772583547155
2,0,0,3.663680478756701,-6.772195315437245
1,0,0,2.8904228058643535,-4.799625572682945
1,1,2,3.60350996845937,-8.65561646003464
1,0,2,2.842394072251733,-10.02745326371541
1,2,1,1.7324278097628383,-5.334090988644173
0,2,1,3.2226898205195886,-6.1594826072117845
1,2,2,-0.3981096597988507,-2.9645182687579
2,0,1,1.9530036286224663,-4.353583953896519
2,2,0,-0.7930690808978029,1.1259567028256736
0,2,0,3.8753183942247276,-9.039178916154956
2,2,0,-1.7450953431851846,2.4039169212216196
2,2,0,1.2351467288748381,-1.673432550421134
1,1,2,1.7333527077663067,-5.934751158959452
0,1,1,2.9695416665380416,-5.106516085001548
2,1,0,0.9676258750155164,-1.4009193192327407
1,2,0,2.2769808321980434,-3.23426150540855
1,2,0,0.493397304028797,-2.471096134552522
0,1,2,1.9823158298404302,-7.6836209961227695
0,0,1,5.312652446306499,-11.586545700263805
1,2,1,0.43955053119692444,-1.2663992566501814
0,1,0,4.589622005287643,-9.40935994462922
1,2,2,1.8730566000927436,-8.662689691904871
1,1,2,1.4578411940344058,-4.686145284334872
2,0,0,2.820040396483535,-2.788642779236435
1,2,2,-0.39068542997525624,-3.8535466877552715
1,2,1,1.0037962516214591,-2.5173767409379595
0,1,0,4.071228011613698,-6.512288982194795
1,1,1,2.9281907146653006,-7.969712628520956
0,0,1,3.5730774185895653,-8.263977559873313
2,1,1,0.5448860478565384,-1.6229705099311176
1,1,0,3.2311507463947917,-6.672116249483406
0,2,1,2.098281909957927,-4.98376976397242
1,2,2,1.7287142340743458,-6.355179813460635
0,1,1,4.278058578908199,-9.268375139923549
2,0,0,0.6778381445987982,-0.6287325465667217
1,2,2,-0.7769866393260751,-1.290974989129519
2,0,0,4.829589093037319,-7.832658664271557
