a,b,c,d,e,f,g,h,i,j
1,2,-3.489286936373661,-2.3015947512558794,-4.041080642047494,-4.3816889390550795,-4.179841767162076,2,-3.0721152929396958,-10.10979940668534
1,1,-4.174473065835858,-1.7083455944602681,-3.8450055069657147,-4.014192402928655,-2.5934106739784237,2,-2.1691858431189854,-7.669670949256639
0,0,-4.1260896222662575,-5.173922455006169,-6.185439526350335,-5.843261715070711,-5.669199283410807,1,-0.548500471499752,-4.699027358685909
2,2,-2.757006708800044,-2.5223668171142988,-3.7277206294095393,-3.938754533036325,-1.4318840841306752,2,-2.2230713145830143,-9.141765805371111
1,2,-2.419790023131662,-2.382311407074487,-5.412961105343905,-4.1559203802470055,-0.10808967037883388,2,-3.3211812094861175,-9.684799419553173
0,2,-2.08992075779781,-3.563603434206412,-6.655129429445769,-7.710262630904187,-5.906321577238857,2,-2.9035606398556775,-7.862162050605453
0,0,-5.13484146289761,-3.5745142581179157,-4.589829804912161,-5.619548502106586,-4.934494887568129,1,-1.6759074201746573,-6.109777092245396
1,1,-3.003751836370194,-2.774148392173552,-5.029434820968087,-4.813323632479549,-6.026981962974207,1,-2.0624439549307043,-7.63344686331545
2,0,-4.381157396541606,-3.1415261915550436,-4.27948503645472,-3.9051378405945774,-4.269601955136919,1,-0.9064604183943312,-8.45908544763589
2,2,-3.9948130869114786,-1.1350411525818669,-1.7941095744726785,-2.698753447330782,0.17610838369635395,2,-2.021887903706922,-9.452568115571736
1,1,-2.3176952088137552,-2.1709389006413637,-4.881891738046923,-4.9386405806944875,-4.647832423965561,2,-1.4604823991128038,-6.920591609515821
0,2,-3.260744743756916,-3.1818977264140713,-6.033434980990256,-5.884478798409345,-4.935313680095858,2,-3.297622348160631,-10.606069454211864
2,0,-6.415095343185183,-5.796431173461188,-5.561999491065893,-5.405297438088039,-3.4299714635088603,1,-1.7974786862287933,-8.756700890308323
1,0,-5.805043709586302,-4.3177963566028925,-5.406225573640433,-4.7043440903511415,-1.9020542909893488,1,0.3345694519312379,-5.1131738505704005
2,0,-5.781045160678322,-5.8477581859884715,-7.706998842661742,-7.818577727085303,-6.698164648249141,2,-2.6044958640729203,-11.16832556372579
0,0,-4.707826681342467,-4.838788278474597,-7.21272873112086,-5.184892431112587,-4.269559300778622,1,-1.189868970748366,-5.295294016023146
0,2,-3.033850505546237,-1.4766612353048711,-3.4271020842121507,-2.3888974444785784,-0.9972764159678946,2,-2.6151037213956494,-8.73098034364267
2,0,-5.096831967640592,-4.218192643802557,-6.848764979915868,-7.10587850055719,-6.413516317196407,2,-1.3069691812783564,-8.231478330370209
2,1,-3.140298034517521,-4.685026297522342,-5.24161412343175,-4.597102630064177,-3.8509218333571322,2,-1.2681913192849708,-8.174960776626675
1,0,-4.420124638807296,-5.145516438276404,-7.362267591882724,-6.6882522732771195,-4.956372155743246,1,-0.10679189941115208,-5.509882491257695
2,2,-2.4439521293557136,-0.4427162655285033,-0.7891816773122362,0.9755397971855448,2.480831315020031,2,-2.4134323886424522,-9.815144107937055
2,2,-2.350171542671307,-1.4482432595924946,-3.2888721793625058,-3.339254608278857,0.1123506982797271,2,-3.3124359774890015,-12.828411781210665
1,2,-2.1438653319977616,-2.406061263035011,-4.889411446652326,-3.5720727489317525,-1.8132239322963226,2,-0.5147869222407455,-3.1646771698555
2,0,-6.867953341777443,-6.538362999012425,-8.404664587026227,-7.81281011124375,-5.341664563149922,1,-0.36369102304448275,-6.659581036423788
