a,c,b,d,e
2,2,-1.37062957948082,0.8373241382100767,2
2,2,-4.443805503392539,-5.639914863075418,2
1,1,-0.11885902948160443,0.9490510726581605,2
2,2,-1.7837812271661362,-1.7541480307593986,0
2,1,-1.1317159927759521,0.20722106476741486,0
2,1,0.03458750233895613,1.646663220265844,1
0,1,-0.6456544168702697,0.3259710182198222,2
2,0,2.5682754004906725,3.917527150022808,2
1,1,-0.12827310349103055,-0.6073884234337561,2
1,0,2.1457231563187564,3.7358151373657376,2
1,0,1.7506368226380271,2.4221547058589006,0
1,2,-2.769223480724051,-1.1081352095051473,2
2,1,-2.3202573012166083,-2.860620197288843,0
0,2,1.2102977893425129,1.1090989470154407,1
0,2,-0.9033101878799328,0.31114353433707775,2
1,0,1.137933766536642,2.1639126829437303,2
2,2,-1.7025679030044076,-1.0585970808781715,2
0,0,1.4191046981281392,3.334012773130387,2
1,1,-0.39170582964288153,0.4327772094330293,1
0,2,-2.83154327842911,-2.622641163269033,2
0,2,-1.684110197451215,-0.9003100656738622,0
0,1,0.7863897872278464,2.0260039023445295,2
1,2,-2.328858085552677,-1.4336504776199352,0
0,0,2.5955661338907943,3.2985283156643135,2
0,2,-2.2258841314444107,0.02436011243758629,2
2,0,1.0951286065366417,0.4370371348921953,0
0,2,-1.0466724750023315,-1.0900876593903785,2
0,0,3.4655148427207476,4.5633220219130814,0
0,0,1.2682061094940664,3.281296140744585,1
1,0,3.778150063924788,6.67845848007327,1
0,0,1.3467985953411965,2.535566792455964,2
2,2,-2.9514659775421266,-1.2250833273102804,2
1,2,-2.0806479833109175,-2.239915096559222,0
0,2,-2.3373798164644746,-1.931340007114399,2
1,1,-0.6802743857740864,0.5483509070742242,2
2,1,0.423260179110146,1.2900260661302705,2
2,1,-1.0006938065018152,0.9005306142141006,2
1,0,0.25184487627454644,0.3911943347186311,2
2,1,-1.4333690930583307,-0.8621094618151818,2
0,0,1.560190261544394,2.654044107561686,1
2,0,0.37719043548693637,1.809976254326549,2
2,0,0.34706169883298876,2.6431358705970034,1
0,2,-3.0414404217350315,-3.176026803485591,2
1,2,-3.1464723177614977,-2.318008229085521,0
0,1,1.0216576651861873,3.961870341904601,2
