a,c,b,d,e,f,g,h
1,2,10.337571980244984,6.689993985125079,13.819251467624193,0,17.013849774226543,-20.98748004350022
2,2,9.829294621072252,5.467279513079752,13.253764317168454,0,13.020435958857556,-17.03575942116403
2,0,7.13900924525972,2.0244233483794156,9.257401907650626,0,10.261070421050116,-13.735750463755169
0,2,6.870033647923837,3.034027617187166,8.55994480081676,0,9.093185816701226,-13.225557603307692
0,2,8.796060840399877,4.092011736385747,9.976013904326313,0,13.336844529830286,-16.50831456105875
0,0,4.085207232556,-0.8783440827617284,7.511807789387328,0,6.057120141636011,-8.27026689577027
1,1,8.557736274934168,2.4744541421319894,12.831384220655583,0,13.770224503877497,-16.720266814878485
2,1,9.36748700327779,4.173270241595532,12.330670247452892,0,15.22267193416581,-18.078949072106905
1,2,9.392974254164422,4.8885825828103115,11.748625024135556,0,14.864097264087217,-17.120723345178046
1,2,10.214230865451217,4.411348893687724,12.338986565034578,0,18.18313854757239,-19.99843303144487
0,0,8.123601211693462,4.407251660979428,11.206478509956503,0,12.077688089990696,-13.762149943794894
1,2,7.837731825948441,2.3702474503802606,10.001976383776404,0,11.759912202534437,-14.125254060503995
0,1,5.605920649918669,1.698237668239928,9.480358507156426,0,8.383674378645626,-10.602742312028981
0,0,3.16101825637503,-1.9357025587226064,6.468660580465186,0,4.81383795936201,-7.333804519495704
1,1,7.758574630671371,3.496132993568096,9.179656867615938,0,10.565238743700032,-14.94689017478322
0,2,10.242022382417236,5.62209323351885,11.507146456214205,0,16.31833667730579,-21.432243789063964
2,2,9.673709181693162,5.960753190461389,10.85157098966949,0,15.676847043318036,-16.714963277230652
2,2,12.67569692935135,5.855854305534296,13.2276616811838,0,15.70542589496656,-18.60080218027583
2,0,6.845142344469667,1.8323658557949127,9.120005473807899,0,12.691394174003197,-13.37752627800381
2,1,9.64190917749936,3.068076113972518,12.9052007357519,0,16.632749063307962,-17.646961011527605
0,0,5.6310563673993395,0.33190590683093224,8.189843401513002,0,9.234309261725272,-11.197823492036244
0,1,6.098489262509025,1.510517596327828,9.439325728163679,0,8.295764124162206,-10.440116597722955
2,2,10.197183778486089,4.395663942132749,13.47428945437077,0,16.56706386680355,-20.481763611566105
2,1,9.338256366685728,5.998444991511906,11.518382566411345,0,15.445547087084005,-18.69258070472135
1,2,10.561054154750934,5.245089976537491,12.407671543673947,0,15.717067286605948,-20.80810046215363
0,0,5.506962445975356,0.8596740586117886,8.103094503261266,0,9.058121528702323,-10.997591134722324
2,2,9.727918985189229,5.3709073869622035,12.012467520106657,0,16.10339192950389,-19.083233343202888
2,2,10.789978195644002,5.395174324582035,10.935007307979761,0,15.989620581234872,-19.824163364504336
1,2,8.939985456619137,4.552222440858583,8.946285475389857,0,15.026188547821755,-17.6516438858596
0,1,7.670670447951406,4.079311807399481,11.634529745037698,0,13.514368811439418,-15.069409220808856
