d,e,a,c,b
2,1,2,-7.413676513892161,1.0309343745043795
1,1,1,-3.4530547924385164,0.545316394217094
1,2,0,-4.245300350190169,0.7371694010219466
1,0,2,-4.899734181630183,0.018928597824158552
0,2,1,-3.46738805866973,0.6981318023138843
1,1,2,-4.480601975254632,0.33406639621591444
0,2,0,-3.6989302723966113,-0.08502501370801839
2,1,0,-8.762186836654847,0.3804946670061371
2,0,0,-7.6117730456513355,2.4709637206266137
2,2,2,-9.264917045249524,1.0486353053549338
2,2,0,-9.934921335597252,0.75147853069724
1,0,2,-5.204473065835859,0.32803681634688575
2,2,0,-8.571724021489848,1.0581723592348327
1,2,0,-5.557114930496118,-1.8514694915091088
0,1,1,-3.1672148701705374,1.5919439109968043
2,2,0,-8.5355551570214,0.691791337065709
1,1,2,-5.622266309936485,-1.2173484542025041
0,1,1,-2.7511766834090694,1.8962220902361115
1,0,2,-4.411157396541606,0.6773998122775013
2,2,0,-10.440447486135069,0.17097752499340468
0,0,2,-1.6076952088137555,3.259512680335389
1,2,2,-6.060852965452989,0.6142873695576092
0,1,2,-5.162520190224059,-0.1128902933878278
2,1,0,-9.937994734152694,3.0084608328580824
1,0,1,-5.811045160678322,-0.08231685531195362
0,2,0,-3.76793490303854,-0.054719676039661005
0,0,0,-3.323850505546237,-0.45979971323400376
1,1,1,-5.584256814679468,0.3188996055154739
2,2,1,-8.585932433741112,1.4731992465566432
2,2,2,-8.865759038030887,1.3177970714267409
1,2,0,-5.244060351051787,-1.234986759714294
0,2,1,-3.4102797643673806,0.46624285890741435
2,1,0,-8.276816356564153,0.5682515482154025
1,0,0,-6.897953341777443,-1.4365024899976389
2,2,0,-9.570072651488053,-0.17833631932974048
0,2,1,-6.000318286185547,0.35425163908171875
0,2,1,-3.784048294898278,-2.4538135644389527
2,1,1,-8.897583996790736,1.371084885235088
2,0,0,-7.389993902737837,-0.34148997505138423
1,1,2,-4.0597904543177545,1.4886848672401751
2,1,1,-8.690175976314025,0.5609213627032377
2,2,0,-9.70599547662049,2.003318556093438
1,1,2,-4.762263734493137,-0.4392991090036801
2,0,1,-8.96344381485183,1.3135236116233304
0,0,1,-3.051392651443349,1.2714577368384143
0,2,1,-2.8339719047353054,0.196923035041902
2,2,1,-9.763405745213014,2.5425166196990405
1,0,0,-3.984321360757499,-1.1180670623051145
0,1,1,-2.8300234783465728,0.95635578647821
2,1,0,-9.847742841697213,2.3137333001271023
0,1,2,-2.533530718821474,1.6476848268252131
2,2,1,-8.507068053852086,2.8686650002076606
0,0,1,-2.948074112627342,-0.16975641174914158
2,0,1,-9.197849635555169,-0.06387030650110881
2,0,0,-9.294732196103087,0.18333420663138933
2,0,0,-8.97318875443054,1.6828854987488222
1,2,0,-5.017513758404114,0.07458461455560406
1,2,0,-6.515733389097472,-0.15131010845466802
2,0,1,-7.998013928907648,-0.4641101237499251
0,1,1,-4.749180375917268,0.5731690683967218
2,0,0,-8.639594761966366,-0.38054528694245127
1,0,2,-4.680352245425992,1.135204724956392
1,0,1,-2.3448698549410834,3.798974672564971
